"sample","number","size.class","scientific","status","zone","site","location","longitude","latitude","depth","successful_count","successful_length","time_stamp"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Epinephelides armatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Sillaginodes punctatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Seriola hippos","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Chrysophrys auratus","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Achoerodus gouldii","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",0,">Lm","Choerodon rubescens","Fished",NA,"Geographe Bay","Geographe Bay",115.5666,-33.3695,8.4,TRUE,TRUE,"2014-12-14T01:24:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Epinephelides armatus","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Seriola hippos","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Chrysophrys auratus","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Achoerodus gouldii","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",0,">Lm","Choerodon rubescens","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1468,-33.5793,21.1,TRUE,TRUE,"2014-12-15T00:26:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Epinephelides armatus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Seriola hippos","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Achoerodus gouldii","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26398/?format=feather",0,">Lm","Choerodon rubescens","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2325,-33.601,26.3,TRUE,FALSE,"2014-12-11T21:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Epinephelides armatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Sillaginodes punctatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Seriola hippos","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Chrysophrys auratus","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Achoerodus gouldii","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",0,">Lm","Choerodon rubescens","Fished",NA,"Geographe Bay","Geographe Bay",115.5835,-33.3599,8.2,TRUE,TRUE,"2014-12-14T01:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Epinephelides armatus","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Seriola hippos","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Chrysophrys auratus","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Achoerodus gouldii","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26400/?format=feather",0,">Lm","Choerodon rubescens","Fished","General Use Zone","Geographe Bay","Geographe Bay",115.1433,-33.562,26.7,TRUE,TRUE,"2014-12-14T22:27:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Epinephelides armatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Sillaginodes punctatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Seriola hippos","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Chrysophrys auratus","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Achoerodus gouldii","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26401/?format=feather",0,">Lm","Choerodon rubescens","Fished",NA,"Geographe Bay","Geographe Bay",115.5606,-33.3851,8.2,TRUE,TRUE,"2014-12-14T02:59:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Epinephelides armatus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Seriola hippos","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Achoerodus gouldii","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26402/?format=feather",0,">Lm","Choerodon rubescens","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.3571,-33.5794,13.2,TRUE,FALSE,"2014-12-16T21:45:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Epinephelides armatus","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Seriola hippos","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Achoerodus gouldii","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26403/?format=feather",0,">Lm","Choerodon rubescens","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.5138,-33.3696,11.1,TRUE,TRUE,"2014-12-14T00:46:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Epinephelides armatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Sillaginodes punctatus","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Seriola hippos","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Chrysophrys auratus","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Achoerodus gouldii","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26404/?format=feather",0,">Lm","Choerodon rubescens","Fished",NA,"Geographe Bay","Geographe Bay",115.5914,-33.3766,6.2,TRUE,TRUE,"2014-12-14T01:15:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Epinephelides armatus","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Seriola hippos","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Achoerodus gouldii","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26405/?format=feather",0,">Lm","Choerodon rubescens","Fished","Special Purpose Zone (Mining Exclusion)","Geographe Bay","Geographe Bay",115.4961,-33.3744,11.6,TRUE,TRUE,"2014-12-14T00:43:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Epinephelides armatus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Seriola hippos","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Achoerodus gouldii","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26406/?format=feather",0,">Lm","Choerodon rubescens","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4149,-33.5199,13,TRUE,FALSE,"2014-12-12T05:44:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Epinephelides armatus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Seriola hippos","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Achoerodus gouldii","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26407/?format=feather",0,">Lm","Choerodon rubescens","Fished","Multiple Use Zone","Geographe Bay","Geographe Bay",115.4368,-33.5142,13.7,TRUE,TRUE,"2014-12-12T22:06:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Epinephelides armatus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Seriola hippos","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Nemadactylus valenciennesi","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Achoerodus gouldii","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26408/?format=feather",0,">Lm","Choerodon rubescens","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,19,TRUE,FALSE,"2014-12-17T00:11:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26409/?format=feather",0,">Lm","Epinephelides armatus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,21.5,TRUE,TRUE,"2014-12-12T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26409/?format=feather",0,">Lm","Glaucosoma hebraicum","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,21.5,TRUE,TRUE,"2014-12-12T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26409/?format=feather",0,">Lm","Sillaginodes punctatus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,21.5,TRUE,TRUE,"2014-12-12T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26409/?format=feather",0,">Lm","Seriola hippos","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,21.5,TRUE,TRUE,"2014-12-12T00:12:00Z"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26409/?format=feather",0,">Lm","Chrysophrys auratus","Fished","Habitat Protection Zone","Geographe Bay","Geographe Bay",115.2264,-33.5817,21.5,TRUE,TRUE,"2014-12-12T00:12:00Z"
