"sample","level_2","length","number"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26151/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26151/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26151/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26151/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26152/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26152/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26152/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26154/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26155/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26155/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26156/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26156/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26156/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26156/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26084/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26084/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26086/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26086/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26157/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26157/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26157/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26157/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26157/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26158/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26159/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26159/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26087/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26088/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26088/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26088/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26089/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26089/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26091/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26091/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26091/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26091/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26091/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26091/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",100,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26092/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",100,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26093/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26094/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26094/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26094/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26095/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26096/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Sponges",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26097/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26098/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26160/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26161/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26162/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26164/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26164/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26164/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26164/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26165/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26166/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26166/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26166/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26099/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26099/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26099/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26099/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26099/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26099/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26099/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Sponges",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26167/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26168/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26168/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26169/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26170/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26170/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26170/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26170/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26172/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",NA,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26102/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",60,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Sponges",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Sponges",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26103/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26104/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26104/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",40,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",10,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",20,1
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26107/?format=feather","Cnidaria",40,1
