"sample","year","scientific","rls_thermal_niche"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25486/?format=feather","2019","Epinephelus rivulatus",24.22961
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25487/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25487/?format=feather","2019","Nelusetta ayraud",19.44685
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25488/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25488/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25490/?format=feather","2019","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25496/?format=feather","2019","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25496/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25496/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25496/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Pterocaesio digramma",25.14423
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Pterocaesio digramma",25.14423
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Pterocaesio digramma",25.14423
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Pterocaesio digramma",25.14423
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Chaetodon assarius",21.63052
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Lutjanus vitta",27.03914
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Lutjanus vitta",27.03914
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25498/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25499/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25500/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25500/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25500/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25501/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25501/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25501/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25501/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25501/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25502/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25502/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25502/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25502/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25502/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25504/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25505/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25506/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25507/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25508/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25508/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25508/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25508/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25508/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25508/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Caesio teres",26.24964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Caesio teres",26.24964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Caesio teres",26.24964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Caesio teres",26.24964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Caesio teres",26.24964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Chaetodon assarius",21.63052
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Bodianus bilunulatus",25.30283
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Labroides dimidiatus",23.80168
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Labroides dimidiatus",23.80168
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25509/?format=feather","2019","Variola louti",24.50905
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25510/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25511/?format=feather","2019","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25511/?format=feather","2019","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25511/?format=feather","2019","Aprion virescens",25.74525
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Pseudobalistes fuscus",25.723
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Lethrinus punctulatus",27.64967
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Lethrinus punctulatus",27.64967
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25512/?format=feather","2019","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Pseudobalistes fuscus",25.723
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Parupeneus chrysopleuron",21.03178
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Parupeneus spilurus",20.24947
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25513/?format=feather","2019","Epinephelus rivulatus",24.22961
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25514/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25516/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25517/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25517/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25517/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25517/?format=feather","2019","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25599/?format=feather","2022","Suezichthys cyanolaemus",20.99964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25599/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25599/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather","2022","Gnathanodon speciosus",26.61633
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather","2022","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25632/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25605/?format=feather","2022","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25605/?format=feather","2022","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Cirrhitichthys aprinus",21.86659
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Cirrhitichthys aprinus",21.86659
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Paracirrhites forsteri",25.74534
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Paracirrhites forsteri",25.74534
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Paracirrhites forsteri",25.74534
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Upeneus moluccensis",23.59
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Upeneus moluccensis",23.59
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25629/?format=feather","2022","Upeneus moluccensis",23.59
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather","2022","Coris caudimacula",24.48806
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather","2022","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Paracirrhites forsteri",25.74534
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Fistularia commersonii",22.52895
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Coris caudimacula",24.48806
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather","2022","Mulloidichthys flavolineatus",24.54232
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25607/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25604/?format=feather","2022","Seriola rivoliana",21.89071
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather","2022","Apolemichthys trimaculatus",26.596
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25628/?format=feather","2022","Apolemichthys trimaculatus",26.596
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25591/?format=feather","2022","Echeneis naucrates",25.55157
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25591/?format=feather","2022","Lethrinus nebulosus",24.21125
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25634/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25642/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25610/?format=feather","2022","Gymnocranius euanus",24.99433
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Caranx sexfasciatus",24.4475
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Suezichthys cyanolaemus",20.99964
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather","2022","Malacanthus brevirostris",24.915
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather","2022","Lethrinus miniatus",23.073
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather","2022","Variola louti",24.50905
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25616/?format=feather","2022","Sufflamen fraenatum",22.04221
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25616/?format=feather","2022","Coris caudimacula",24.48806
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25616/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25620/?format=feather","2022","Naso hexacanthus",25.77669
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25620/?format=feather","2022","Carcharhinus albimarginatus",26.87267
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25620/?format=feather","2022","Lutjanus sebae",26.73573
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25639/?format=feather","2022","Lethrinus miniatus",23.073
