"sample","number","year","size.class","scientific","fb_length_at_maturity"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25556/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25556/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25557/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25557/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25557/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25558/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25558/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25559/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25560/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25560/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25561/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25561/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25561/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25562/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25562/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25563/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25563/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25564/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25564/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25565/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25565/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25566/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25566/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25567/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25568/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25568/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25569/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25569/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25570/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25570/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25571/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25571/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25571/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25572/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25572/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25573/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25573/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25573/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25574/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25575/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25575/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25575/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25576/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25576/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25577/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25577/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25577/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25578/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25578/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25578/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25579/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25579/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25579/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25580/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25580/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25580/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25581/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25581/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25581/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25582/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25582/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25582/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25583/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25583/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25583/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25584/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25584/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25584/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25585/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25585/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25585/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25586/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25586/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25586/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25587/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25587/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25587/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25588/?format=feather",0,"2019","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25588/?format=feather",0,"2019","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25588/?format=feather",0,"2019","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25589/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25590/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25591/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25591/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25591/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25593/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25593/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25593/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25595/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25596/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25597/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25597/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25597/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25598/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25599/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25599/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25599/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25600/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25600/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25601/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25602/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25602/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25602/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25603/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25604/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25604/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25604/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25605/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25605/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25605/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25606/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25607/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25607/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25607/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25608/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25608/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25608/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25609/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25610/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25610/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25610/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25611/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25612/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25612/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25612/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25613/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25613/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25613/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25614/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25615/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25616/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25616/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25616/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25617/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25618/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25619/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25619/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25619/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25620/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25620/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25620/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25621/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25622/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25622/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25622/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25623/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25624/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25625/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25626/?format=feather",0,"2022","100-125","Pristipomoides multidens",416.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather",0,"2022","100-125","Chrysophrys auratus",261.666666666667
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/25627/?format=feather",0,"2022","100-125","Lethrinus nebulosus",379.250001907349
