OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	Length	Precision	RMS	Range	Direction	HorzDir	VertDir	MidX	MidY	MidZ	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-NAKED	34	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	180.02465	5.49782	1.16617	2946.40758	27.13705	4.34480	15.71419	-615.75259	-1194.55478	-2622.06126	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-1-NAKED	35	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	303.59449	22.00792	2.21679	4850.03115	24.07193	21.49130	28.49401	-537.46631	-1903.83511	-4428.24390	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-1-NAKED	94	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	410.35339	2.77495	1.82396	2031.49937	13.15213	0.16455	28.44582	-450.70147	-102.64461	-1978.21181	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-1-NAKED	95	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	476.73591	5.10214	10.86166	2134.01792	13.34453	24.91278	33.70316	-408.54305	-275.12248	-2076.39897	Sponges > Erect Forms	Branching		10000915	1					
20220519-1-NAKED	96	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	278.51698	6.68960	2.70532	3292.96419	11.58242	7.21500	11.18662	-561.58342	348.92289	-3225.90918	Sponges > Erect Forms	Simple		10000916	1					
20220519-1-NAKED	97	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	108.87694	9.42093	0.98590	2906.08256	18.12537	18.37413	1.84274	-822.27495	375.78506	-2761.87714	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-1-NAKED	98	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	161.84132	10.86562	1.96404	2420.40864	18.92478	44.88231	18.43337	-784.32461	-32.62820	-2289.57382	Unscorable			00000001	1					
20220519-1-NAKED	109	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	257.87857	5.53175	3.71984	3015.47928	24.99445	0.65303	11.34442	-640.50281	-1101.43911	-2733.07580	Sponges > Erect Forms	Simple		10000916	1					
20220519-1-NAKED	110	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	272.36388	4.43339	4.06712	2881.12715	30.03741	1.59390	9.48023	-552.31189	1332.24285	-2494.18809	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-1-NAKED	111	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	306.69629	5.09734	7.24673	3304.66695	24.93010	5.30294	0.46868	-468.27378	1311.88831	-2996.74697	Sponges > Cup-Likes	Barrels		10000907	1					
20220519-1-SQUID	14	20220519_BOTTOM_3_0002_0001.mp4	67503	20220519_TOP_3_0002_0001.mp4	68910	38.76956	B59	1.99978	183.07792	7.89908	3.98376	4260.93575	10.77806	7.22591	9.07915	-329.52636	725.48581	-4185.76830	Sponges > Erect Forms	Laminar		10000913	1					
20220519-1-SQUID	36	20220519_BOTTOM_3_0003_0001.mp4	45540	20220519_TOP_3_0003_0001.mp4	46947	52.66261	147	1.99978	121.89021	5.24860	3.74483	2773.24343	9.93838	11.55417	28.35145	-476.58386	44.22276	-2731.62795	Unscorable			00000001	1					
20220519-1-SQUID	69	20220519_BOTTOM_3_0006_0001.mp4	4313	20220519_TOP_3_0006_0001.mp4	5720	101.19915	B64	0.99989	302.95951	8.21616	3.91698	2796.80721	19.54431	13.86984	5.70239	-868.57116	347.83882	-2635.66365	Sponges > Erect Forms	Simple		10000916	1					
20220519-1-SQUID	70	20220519_BOTTOM_3_0006_0001.mp4	4313	20220519_TOP_3_0006_0001.mp4	5720	101.19915	B64	0.99989	355.01905	6.64930	6.06492	2914.27434	16.95712	1.73511	21.79420	-842.96020	108.90178	-2787.57124	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-1-SQUID	71	20220519_BOTTOM_3_0006_0001.mp4	4313	20220519_TOP_3_0006_0001.mp4	5720	101.19915	B64	0.99989	592.55364	27.79274	11.57251	4345.27333	19.67769	36.08597	16.17874	-555.86132	1353.48014	-4091.51683	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-1-SQUID	72	20220519_BOTTOM_3_0006_0001.mp4	4313	20220519_TOP_3_0006_0001.mp4	5720	101.19915	B64	0.99989	201.00150	14.68327	3.22925	3745.66717	28.07827	26.96821	13.13342	-438.85413	-1707.50648	-3304.82242	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-1-SQUID	99	20220519_BOTTOM_3_0007_0001.mp4	20029	20220519_TOP_3_0007_0001.mp4	21436	125.56905	141	0.99989	208.87135	10.50470	1.07419	2851.62113	18.80695	27.21112	6.38144	-592.54238	702.86487	-2699.37355	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-1-SQUID	100	20220519_BOTTOM_3_0007_0001.mp4	20029	20220519_TOP_3_0007_0001.mp4	21436	125.56905	141	0.99989	145.44883	8.39645	3.92186	2401.82468	27.16177	36.22119	11.68894	-667.60251	-869.76745	-2136.95420	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-1-SQUID	101	20220519_BOTTOM_3_0007_0001.mp4	20029	20220519_TOP_3_0007_0001.mp4	21436	125.56905	141	0.99989	183.91825	8.82616	0.55791	2343.46983	16.59092	34.31650	13.51288	-667.19205	-51.09969	-2245.90615	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-1-SQUID	112	20220519_BOTTOM_3_0007_0001.mp4	69768	20220519_TOP_3_0007_0001.mp4	71175	139.39926	B49	1.99978	239.15502	4.29369	0.38940	2469.19390	14.56775	1.42473	0.26681	-575.95924	232.35792	-2389.81155	Sponges > Erect Forms	Simple		10000916	1					
20220519-2-NAKED	1	20220519_BOTTOM_2_0001_0001.mp4	16417	20220519_TOP_2_0001_0001.mp4	17126	4.56484	266	0.00000	427.30288	4.08337	2.80107	2050.91056	14.36964	13.66479	10.77727	-472.91179	188.21035	-1986.74744	Sponges > Cup-Likes	Barrels		10000907	1					
20220519-2-NAKED	2	20220519_BOTTOM_2_0001_0001.mp4	16417	20220519_TOP_2_0001_0001.mp4	17126	4.56484	266	0.00000	160.36274	11.15893	4.98911	3412.52567	27.72127	5.04904	57.45097	-491.10048	1509.53032	-3020.83929	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-2-NAKED	3	20220519_BOTTOM_2_0001_0001.mp4	16417	20220519_TOP_2_0001_0001.mp4	17126	4.56484	266	0.00000	239.25263	26.30822	3.06963	4419.86549	23.01928	34.22294	12.23013	-369.98849	1688.28185	-4067.92624	Sponges > Erect Forms	Laminar		10000913	1					
20220519-2-NAKED	4	20220519_BOTTOM_2_0001_0001.mp4	16417	20220519_TOP_2_0001_0001.mp4	17126	4.56484	266	0.00000	1103.18199	4.66543	5.02835	3130.79553	4.73922	5.51201	57.60084	-258.40893	11.59157	-3120.09152	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-2-NAKED	5	20220519_BOTTOM_2_0001_0001.mp4	16417	20220519_TOP_2_0001_0001.mp4	17126	4.56484	266	0.00000	333.84036	6.70063	2.89357	2816.91848	25.46003	15.52386	31.19937	-410.66319	-1139.18111	-2543.35445	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-2-NAKED	40	20220519_BOTTOM_2_0002_0001.mp4	3854	20220519_TOP_2_0002_0001.mp4	4563	21.07161	253	1.99978	134.09701	6.18680	1.54940	2800.48605	19.10827	5.27068	9.58478	-757.14124	516.88500	-2646.18389	Sponges > Erect Forms	Laminar		10000913	1					
20220519-2-NAKED	41	20220519_BOTTOM_2_0002_0001.mp4	3854	20220519_TOP_2_0002_0001.mp4	4563	21.07161	253	1.99978	156.53162	4.97696	4.56889	2601.05899	21.19758	3.39360	7.75651	-665.55109	-664.52281	-2425.06887	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-2-NAKED	62	20220519_BOTTOM_2_0002_0001.mp4	46556	20220519_TOP_2_0002_0001.mp4	47265	32.94513	270	1.99978	215.82322	9.94154	1.06061	2730.74349	14.53712	25.35429	4.70731	-683.56073	-50.67099	-2643.31935	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-2-NAKED	87	20220519_BOTTOM_2_0003_0001.mp4	20171	20220519_TOP_2_0003_0001.mp4	20880	45.60862	201	1.99978	317.54681	4.97122	1.28174	2563.71861	16.82101	3.49184	17.11212	-665.26575	-328.37690	-2454.02592	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220519-2-NAKED	88	20220519_BOTTOM_2_0003_0001.mp4	20171	20220519_TOP_2_0003_0001.mp4	20880	45.60862	201	1.99978	366.72178	3.58531	7.42717	2228.21827	14.67917	4.42741	25.42349	-533.82288	-184.00172	-2155.48908	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220519-2-NAKED	89	20220519_BOTTOM_2_0003_0001.mp4	20171	20220519_TOP_2_0003_0001.mp4	20880	45.60862	201	1.99978	120.03406	4.63827	2.61452	2051.05698	20.26656	15.82379	8.88817	-648.25571	-290.72424	-1924.07866	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220521-2-SQUID	1	20220521_BOTTOM_2_0001_0001.mp4	60401	20220521_TOP_2_0001_0001.mp4	33684	16.79483	B54.2	0.00000	203.05543	6.39818	0.90889	2179.88970	19.87786	27.10560	2.56678	-568.03880	-476.13679	-2050.01093	Sponges > Cup-Likes	Barrels		10000907	1					
20220521-2-SQUID	2	20220521_BOTTOM_2_0001_0001.mp4	60401	20220521_TOP_2_0001_0001.mp4	33684	16.79483	B54.2	0.00000	130.75878	4.06488	1.58669	2164.91625	25.80199	11.38030	19.81565	-578.90764	-743.51031	-1949.08202	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220521-2-SQUID	3	20220521_BOTTOM_2_0001_0001.mp4	60401	20220521_TOP_2_0001_0001.mp4	33684	16.79483	B54.2	0.00000	253.81191	11.62348	2.97566	2858.74603	11.90015	47.43857	47.09636	-589.40950	-9.90946	-2797.30712	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220521-2-SQUID	4	20220521_BOTTOM_2_0001_0001.mp4	60401	20220521_TOP_2_0001_0001.mp4	33684	16.79483	B54.2	0.00000	209.74885	10.49678	3.30668	2889.44472	23.25601	42.88168	49.56904	-912.99803	-684.11712	-2654.67685	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220521-2-SQUID	47	20220521_BOTTOM_2_0003_0001.mp4	41790	20220521_TOP_2_0003_0001.mp4	15073	51.61990	132	0.99989	308.41526	7.13876	8.21131	3452.88260	9.90390	8.06809	16.59160	-540.21199	246.71275	-3401.42647	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220521-2-SQUID	48	20220521_BOTTOM_2_0004_0001.mp4	27651	20220521_TOP_2_0004_0001.mp4	934	67.68845	105	0.99989	118.24441	3.67817	2.84367	2298.96596	22.05223	5.79685	21.48229	-494.41254	707.52020	-2130.77824	Bryozoa > Hard	Branching		20000908	1					
20220521-3-NAKED	1	20220521_BOTTOM_3_0003_0001.mp4	56726	20220521_TOP_3_0003_0001.mp4	57312	55.77294	255	1.99978	175.86627	7.64509	3.21105	2088.45041	20.78806	42.33022	4.48356	-429.60662	-604.01976	-1952.49158	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220521-3-NAKED	14	20220521_BOTTOM_3_0005_0001.mp4	17599	20220521_TOP_3_0005_0001.mp4	18185	84.89342	269	2.99966	141.35481	7.13891	1.93698	3490.85562	21.23760	2.00707	14.53297	-705.31870	1049.53432	-3253.77876	Sponges > Erect Forms	Laminar		10000913	1					
20220521-3-NAKED	30	20220521_BOTTOM_3_0006_0001.mp4	46312	20220521_TOP_3_0006_0001.mp4	46898	112.87721	245	0.99989	1069.90949	20.60628	5.05165	4617.43087	27.27510	23.66074	22.42591	-360.66731	2085.03554	-4104.04846	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220521-3-SQUID	1	20220521_BOTTOM_3_0001_0001.mp4	34240	20220521_TOP_3_0001_0001.mp4	34826	9.52062	153	0.99989	466.25685	8.03625	5.74520	3179.57819	25.93780	10.79092	35.03200	-538.62753	1282.19181	-2859.29747	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220521-3-SQUID	2	20220521_BOTTOM_3_0001_0001.mp4	34240	20220521_TOP_3_0001_0001.mp4	34826	9.52062	153	0.99989	1067.45868	5.55152	6.10481	2586.58859	9.54867	14.07395	32.49525	-421.92047	-78.04021	-2550.75153	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220521-3-SQUID	3	20220521_BOTTOM_3_0001_0001.mp4	34240	20220521_TOP_3_0001_0001.mp4	34826	9.52062	153	0.99989	348.18655	8.76559	3.05978	3506.89477	29.28035	10.50992	1.38256	-813.57089	-1509.93040	-3058.84349	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220521-3-SQUID	12	20220521_BOTTOM_3_0002_0001.mp4	70630	20220521_TOP_3_0002_0001.mp4	71216	39.63904	B56	1.99978	267.61179	8.07263	3.49937	3450.49159	19.53788	10.67137	38.21777	-149.95511	1144.16331	-3251.81426	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220521-3-SQUID	13	20220521_BOTTOM_3_0002_0001.mp4	70630	20220521_TOP_3_0002_0001.mp4	71216	39.63904	B56	1.99978	348.43236	7.48755	3.54024	3405.08184	15.27839	13.27624	0.86419	-94.78984	892.24960	-3284.73559	Sponges > Erect Forms	Laminar		10000913	1					
20220521-4	22	20220521_BOTTOM_4_0004_0001.mp4	12417	20220521_TOP_4_0004_0001.mp4	9709	63.45256	259	1.45479	216.35369	3.92749	1.40950	2256.50875	28.76009	7.04823	21.00728	-579.01972	918.41660	-1978.15036	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220523-1-NAKED	14	20220523_BOTTOM_1_0003_0001.mp4	41807	20220523_TOP_1_0004_0001.mp4	6756	51.62463	205	0.99989	618.97921	5.96489	2.63878	2933.83887	29.26707	0.53427	33.06527	-128.13686	1428.56349	-2559.33543	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220523-2-NAKED	7	20220523_BOTTOM_2_0003_0001.mp4	19818	20220523_TOP_2_0003_0001.mp4	24350	45.51046	256	0.99989	395.97056	5.45300	12.84264	2330.23042	24.10770	19.85827	25.77274	-538.40171	784.87445	-2126.98601	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220523-3-NAKED	7	20220523_BOTTOM_3_0002_0001.mp4	17661	20220523_TOP_3_0002_0001.mp4	20389	24.91072	227	0.99989	418.22396	18.03439	6.94683	3104.51605	15.54048	43.64059	4.16349	-523.60332	-646.26864	-2991.01927	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220523-3-NAKED	8	20220523_BOTTOM_3_0002_0001.mp4	17661	20220523_TOP_3_0002_0001.mp4	20389	24.91072	227	0.99989	608.52785	21.61579	16.87292	4359.59356	29.04072	29.56519	14.46874	-667.67311	-2008.19931	-3811.48319	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220523-4-SQUID	5	20220523_BOTTOM_4_0003_0001.mp4	50005	20220523_TOP_4_0003_0001.mp4	50188	53.90413	152	0.99989	134.16516	3.34403	8.16011	2179.23638	22.34336	6.46191	21.42218	-449.17454	-696.11210	-2015.62432	Sponges > Erect Forms	Simple		10000916	1					
20220523-4-SQUID	21	20220523_BOTTOM_4_0005_0001.mp4	10460	20220523_TOP_4_0005_0001.mp4	10643	82.90838	148	1.99978	263.93557	7.97880	1.37043	2132.16375	16.47006	40.67452	19.04908	-585.37576	-150.84489	-2044.67682	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220525-2-SQUID	1	20220525_BOTTOM_2_0001_0001.mp4	52692	20220525_TOP_2_0001_0001.mp4	68702	14.65130	137	0.50328	642.61487	3.66499	4.03032	1733.72863	22.81014	21.91403	4.84499	-397.21085	542.20110	-1598.14157	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-2-SQUID	13	20220525_BOTTOM_2_0003_0001.mp4	12597	20220525_TOP_2_0003_0001.mp4	28607	43.50263	101	1.15087	167.80607	6.61733	1.35895	1840.68060	17.96860	66.54934	37.99154	-563.96643	-66.23106	-1750.90274	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-3-SQUID	1	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	765.90993	3.34193	0.86120	2418.58145	7.90309	6.89228	33.38966	-218.54009	250.65880	-2395.60986	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-3-SQUID	2	20220525_BOTTOM_3_0001_0001.mp4	28626	20220525_TOP_3_0001_0001.mp4	23535	7.95962	142	1.79012	168.87007	3.21999	1.61061	2188.60040	13.38022	2.58257	16.05747	-479.96158	-161.70162	-2129.19261	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-3-SQUID	14	20220525_BOTTOM_3_0002_0001.mp4	17067	20220525_TOP_3_0002_0001.mp4	11976	24.74555	113	3.21766	575.15044	5.50624	0.51482	2104.56130	13.77596	22.07526	8.96998	-442.51862	235.22213	-2044.02203	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-4-NAKED	7	20220525_BOTTOM_4_0002_0001.mp4	47409	20220525_TOP_4_0002_0001.mp4	47281	33.18232	217	1.74341	339.27893	17.51928	14.13968	2761.65813	16.70405	57.11675	0.00987	-792.98358	35.51609	-2645.12217	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-4-NAKED	17	20220525_BOTTOM_4_0005_0001.mp4	59825	20220525_TOP_4_0005_0001.mp4	59697	96.63459	225	0.35841	353.83422	24.28939	9.38973	3352.27742	17.52035	57.43553	16.36861	-834.11508	568.07242	-3196.76550	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-4-NAKED	18	20220525_BOTTOM_4_0005_0001.mp4	59825	20220525_TOP_4_0005_0001.mp4	59697	96.63459	225	0.35841	122.89246	7.29735	6.11402	2140.37774	19.80635	34.40550	19.89673	-589.44641	422.54116	-2013.75986	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220525-4-NAKED	44	20220525_BOTTOM_4_0006_0001.mp4	51563	20220525_TOP_4_0006_0001.mp4	51435	114.33728	252	1.83683	120.43612	4.78963	5.99641	2237.76199	18.71407	8.23050	21.41877	-712.85989	85.55859	-2119.45494	Sponges > Erect Forms	Simple		10000916	1					
20220525-4-NAKED	85	20220525_BOTTOM_4_0007_0001.mp4	69696	20220525_TOP_4_0007_0001.mp4	69568	139.37924	268	4.17862	102.32958	8.01861	1.42305	2742.96365	13.79397	19.05855	5.94333	-588.35205	-285.60237	-2663.85486	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-5-NAKED	1	20220525_BOTTOM_5_0001_0001.mp4	27587	20220525_TOP_5_0001_0001.mp4	27260	7.67072	254	1.30881	260.73007	5.68739	2.67329	2391.15935	28.62060	21.78213	22.63958	-491.35941	1034.63465	-2098.98549	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220525-5-NAKED	2	20220525_BOTTOM_5_0001_0001.mp4	27587	20220525_TOP_5_0001_0001.mp4	27260	7.67072	254	1.30881	127.69569	7.43934	6.20123	1914.48388	32.02672	61.65046	10.88635	-742.36500	692.59329	-1623.10113	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220525-5-NAKED	3	20220525_BOTTOM_5_0001_0001.mp4	27587	20220525_TOP_5_0001_0001.mp4	27260	7.67072	254	1.30881	973.05846	11.85497	3.60246	3017.70444	19.13172	27.24642	2.20302	-421.11236	894.89441	-2851.02937	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-5-NAKED	22	20220525_BOTTOM_5_0001_0001.mp4	71610	20220525_TOP_5_0001_0001.mp4	71283	19.91156	242	0.36008	526.70891	3.00492	2.06058	2257.61029	21.12317	1.59823	6.01384	-350.08168	734.41264	-2105.91670	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-5-NAKED	23	20220525_BOTTOM_5_0001_0001.mp4	71610	20220525_TOP_5_0001_0001.mp4	71283	19.91156	242	0.36008	214.38837	9.29933	15.53881	3019.97242	20.48687	9.28796	0.64304	-1030.78205	-233.81724	-2828.96647	Sponges > Cup-Likes	Barrels		10000907	1					
20220525-5-NAKED	38	20220525_BOTTOM_5_0002_0001.mp4	52285	20220525_TOP_5_0002_0001.mp4	51958	34.53811	206	1.14698	950.43499	3.61852	2.84635	2250.32786	21.13856	6.77950	2.95544	-223.10601	-780.25261	-2098.90568	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220525-5-NAKED	39	20220525_BOTTOM_5_0002_0001.mp4	52285	20220525_TOP_5_0002_0001.mp4	51958	34.53811	206	1.14698	265.56156	9.86821	4.50175	2464.72325	30.20711	54.30646	30.91220	-500.27196	1134.68052	-2130.04432	Echinoderms > Feather Stars				1					
20220526-1-SQUID	3	20220526_BOTTOM_1_0006_0001.mp4	5418	20220526_TOP_1_0006_0001.mp4	481	101.50641	134	0.85196	134.06394	6.96622	1.23682	2187.16799	15.18038	28.72697	2.39222	-554.23450	-144.36962	-2110.84944	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220526-1-SQUID	22	20220526_BOTTOM_1_0006_0001.mp4	39327	20220526_TOP_1_0006_0001.mp4	34390	110.93499	106	0.72851	816.75062	17.86901	12.99133	2997.37445	16.24352	47.90501	15.28836	-465.18369	697.54114	-2877.72377	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220526-1-SQUID	41	20220526_BOTTOM_1_0007_0001.mp4	49622	20220526_TOP_1_0007_0001.mp4	44685	133.79755	B48	1.48871	212.00042	12.64002	15.20418	3021.64032	23.07892	27.82203	0.01291	-963.93963	-688.33926	-2779.80569	Unscorable			00000001	1					
20220526-1-SQUID	51	20220526_BOTTOM_1_0008_0001.mp4	40772	20220526_TOP_1_0008_0001.mp4	35835	151.33702	B47	2.43382	820.36535	3.66420	5.77769	1771.62083	20.26188	11.99754	9.60527	-443.34403	424.10929	-1661.99211	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220526-1-SQUID	52	20220526_BOTTOM_1_0008_0001.mp4	40772	20220526_TOP_1_0008_0001.mp4	35835	151.33702	B47	2.43382	154.03168	5.69359	6.88320	2190.87700	24.84634	11.47252	4.92440	-831.50202	-395.05047	-1988.08490	Sponges > Erect Forms	Laminar		10000913	1					
20220526-1-SQUID	53	20220526_BOTTOM_1_0008_0001.mp4	40772	20220526_TOP_1_0008_0001.mp4	35835	151.33702	B47	2.43382	279.18658	3.37215	11.88150	2139.96178	31.68501	5.77490	7.65673	-555.71170	977.03093	-1820.99739	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220526-2-NAKED	12	20220526_BOTTOM_2_0007_0001.mp4	30933	20220526_TOP_2_0007_0001.mp4	32797	128.60097	250	1.05522	664.88448	3.81528	10.18610	2190.26157	19.82829	12.35675	16.67894	-295.94107	-681.45555	-2060.40845	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220526-2-NAKED	13	20220526_BOTTOM_2_0007_0001.mp4	30933	20220526_TOP_2_0007_0001.mp4	32797	128.60097	250	1.05522	523.01821	7.48713	17.07095	2379.63024	11.79505	25.05999	9.83832	-485.79109	-24.80109	-2329.38447	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220526-2-SQUID	1	20220526_BOTTOM_2_0001_0001.mp4	19234	20220526_TOP_2_0001_0001.mp4	21179	5.34812	140	0.95012	440.65174	6.99132	10.06170	2618.61761	26.13856	21.71133	2.09869	-549.40886	-1014.38527	-2350.81489	Sponges > Massive Forms	Simple		10000904	1					
20220526-2-SQUID	2	20220526_BOTTOM_2_0001_0001.mp4	19234	20220526_TOP_2_0001_0001.mp4	21179	5.34812	140	0.95012	189.98202	7.68320	4.72426	2328.39260	30.77594	36.31528	16.75910	-615.97997	1019.80140	-2000.49641	Sponges > Massive Forms	Simple		10000904	1					
20220526-2-SQUID	3	20220526_BOTTOM_2_0001_0001.mp4	19234	20220526_TOP_2_0001_0001.mp4	21179	5.34812	140	0.95012	140.86317	6.05549	4.82876	2499.20928	27.94414	17.91136	7.97665	-622.12556	992.25268	-2207.81372	Sponges > Massive Forms	Simple		10000904	1					
20220526-2-SQUID	4	20220526_BOTTOM_2_0001_0001.mp4	19234	20220526_TOP_2_0001_0001.mp4	21179	5.34812	140	0.95012	372.51046	3.19153	15.84675	1704.77969	22.62677	4.43743	12.17334	-609.49943	242.24258	-1573.56371	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220526-2-SQUID	27	20220526_BOTTOM_2_0004_0001.mp4	2077	20220526_TOP_2_0004_0001.mp4	4022	60.57746	117	1.09888	562.29273	3.55462	8.92993	2415.30073	23.77703	5.14564	12.14229	-363.94669	-903.22953	-2210.29338	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220526-2-SQUID	46	20220526_BOTTOM_2_0004_0001.mp4	49305	20220526_TOP_2_0004_0001.mp4	51250	73.70947	124	1.98420	150.58965	5.33417	7.61962	2060.35298	24.17236	27.93601	39.90605	-793.77530	-285.85987	-1879.69660	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
20220526-3-NAKED	3	20220526_BOTTOM_3_0003_0001.mp4	43255	20220526_TOP_3_0003_0001.mp4	49722	52.02725	204	1.09915	432.25056	2.33585	3.01571	1565.18579	9.77565	14.21501	14.28761	-264.36148	-27.17072	-1542.45950	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220526-3-NAKED	4	20220526_BOTTOM_3_0003_0001.mp4	43255	20220526_TOP_3_0003_0001.mp4	49722	52.02725	204	1.09915	394.55344	2.71571	1.69712	1606.48483	18.38627	19.79712	14.70859	-253.19861	-438.92566	-1524.47639	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1					
20220526-3-NAKED	5	20220526_BOTTOM_3_0003_0001.mp4	43255	20220526_TOP_3_0003_0001.mp4	49722	52.02725	204	1.09915	515.85172	2.03073	3.71779	1897.43120	9.75512	4.43723	3.54977	-80.08316	-311.36224	-1869.99610	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1					
20220526-3-NAKED	6	20220526_BOTTOM_3_0003_0001.mp4	43255	20220526_TOP_3_0003_0001.mp4	49722	52.02725	204	1.09915	339.40488	8.77936	1.30470	2645.97060	29.32116	33.83446	6.94109	-358.00769	1245.30397	-2306.99132	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1					
