OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
20220519-1-SQUID	75	0	1690.61595	583.52239	1725.41973	599.70149
20220519-1-SQUID	76	0	624.13012	769.26866	654.96327	766.82090
20220519-1-SQUID	77	0	464.09129	520.34328	502.46380	372.88060
20220519-1-SQUID	78	0	527.88982	525.04478	575.66422	390.34328
20220519-1-SQUID	79	0	1307.99265	764.79104	1339.29591	708.82090
20220519-1-SQUID	80	0	1877.45121	788.98507	1905.95278	715.43284
20220519-1-SQUID	81	0	2513.54669	808.58209	2593.69255	865.76119
20220519-1-SQUID	82	0	3197.40399	882.29851	3254.54669	824.77612
20220519-1-SQUID	83	0	3594.87933	819.34328	3610.32529	556.70149
20220519-1-SQUID	84	0	3060.49738	1723.41791	3127.91501	1732.52239
20220519-1-SQUID	85	0	2841.00735	1701.00000	2903.28646	1623.85075
20220519-1-SQUID	86	0	3719.79014	1686.10448	3788.28961	1719.83582
20220519-1-SQUID	87	0	754.82476	1478.94030	758.44491	1418.14925
20220519-1-SQUID	88	0	913.34627	1478.76119	929.48898	1420.23881
20220519-1-SQUID	89	0	1208.83421	1498.91045	1209.53095	1404.79104
20220519-1-SQUID	90	0	529.29696	1463.22388	528.83106	1433.11940
20220519-1-SQUID	91	0	568.24764	1531.05970	571.13956	1506.32836
20220519-1-SQUID	92	0	820.08395	1547.85075	822.30430	1499.61194
20220519-1-SQUID	93	0	1128.36306	1548.98507	1136.24659	1476.13433
20220519-1-SQUID	94	0	206.16999	1498.32836	220.51836	1498.17910
20220519-1-SQUID	95	0	3359.19832	1697.04478	3425.30640	1625.98507
20220519-1-SQUID	96	0	3473.36411	1785.02985	3541.65897	1813.91045
20220519-1-SQUID	97	0	619.98741	1526.71642	619.46275	1487.11940
20220519-1-SQUID	98	0	375.53830	1532.08955	384.41553	1515.32836
20220519-1-SQUID	99	0	570.61175	1855.05970	620.68940	1956.83582
20220519-1-SQUID	99	1	548.45016	1759.68657	590.46905	1878.25373
20220519-1-SQUID	100	0	3433.73767	2008.88060	3507.11438	2121.71642
20220519-1-SQUID	100	1	3432.39454	1917.53731	3503.08499	2024.32836
20220519-1-SQUID	101	0	2885.77230	1994.20896	2971.17733	2109.62687
20220519-1-SQUID	101	1	2858.23820	1884.05970	2940.95698	1996.11940
20220519-1-SQUID	102	0	1443.35572	1838.71642	1459.53095	1875.62687
20220519-1-SQUID	103	0	339.62015	957.05970	532.10178	1010.68657
20220519-1-SQUID	104	0	1693.38405	697.76119	1869.74816	558.88060
20220519-1-SQUID	105	0	3182.28227	791.04478	3235.42392	723.55224
20220519-1-SQUID	106	0	2062.42917	824.04478	2234.61700	1045.11940
20220519-1-SQUID	107	0	2851.05561	918.08955	2979.61490	993.92537
20220519-1-SQUID	108	0	2247.77754	712.29851	2334.53200	762.86567
20220519-1-SQUID	109	0	2686.13851	1798.82090	2772.36516	1949.10448
20220519-1-SQUID	110	0	3611.38405	1917.97015	3684.86884	2004.67164
20220519-1-SQUID	111	0	2287.28646	1766.71642	2360.66002	1740.20896
20220519-1-SQUID	112	0	2694.48688	1935.61194	2786.55614	2038.43284
20220519-1-SQUID	112	1	2697.84470	1787.17910	2781.85519	1900.07463
20220519-1-SQUID	113	0	452.88038	973.44776	634.26233	932.68657
20220519-1-SQUID	114	0	1119.42917	817.11940	1235.87513	868.41791
20220519-1-SQUID	115	0	1033.46905	972.26866	1166.70409	917.44776
20220519-1-SQUID	116	0	187.36621	818.25373	384.64428	671.35821
20220519-1-SQUID	117	0	22.16159	870.64179	265.77754	764.04478
20220519-1-SQUID	118	0	1746.32004	922.70149	1879.29696	856.41791
20220519-1-SQUID	119	0	3417.83106	1893.08955	3487.42917	1980.00000
20220519-1-SQUID	120	0	3220.93809	548.70149	3253.78594	612.34328
20220519-1-SQUID	121	0	2138.66422	751.77612	2260.85939	898.05970
20220519-1-SQUID	122	0	3553.24239	1643.26866	3604.60860	1799.19403
20220519-1-SQUID	123	0	2367.55614	1743.44776	2456.60546	1706.58209
20220519-1-SQUID	124	0	2376.92865	1931.34328	2489.11123	2024.14925
20220519-1-SQUID	125	0	3105.89927	1982.47761	3177.64113	2147.91045
20220519-1-SQUID	126	0	3700.98636	848.77612	3730.53515	547.91045
20220519-1-SQUID	127	0	3261.35047	899.79104	3327.90031	773.43284
20220519-2-NAKED	0	0	636.64218	1160.59701	648.73033	1333.88060
20220519-2-NAKED	1	0	2731.77650	1971.05970	2820.77754	2117.01493
20220519-2-NAKED	1	1	2670.89927	1674.50746	2750.93494	1861.79104
20220519-2-NAKED	2	0	163.18993	1742.43284	222.28751	1860.43284
20220519-2-NAKED	2	1	238.40504	1702.80597	285.41448	1816.77612
20220519-2-NAKED	3	0	333.76705	1689.37313	368.01679	1740.88060
20220519-2-NAKED	3	1	337.12487	1617.50746	364.65897	1665.65672
20220519-2-NAKED	4	0	716.68835	1771.77612	754.96852	1840.56716
20220519-2-NAKED	4	1	1170.32109	1512.37313	1175.25708	1551.85075
20220519-2-NAKED	5	0	3557.86464	1851.61194	3626.44281	1917.32836
20220519-2-NAKED	5	1	3436.98321	1687.73134	3510.93389	1754.79104
20220519-2-NAKED	6	0	3266.11542	1235.77612	3327.37041	1779.59701
20220519-2-NAKED	7	0	378.45331	1440.14925	379.43337	1478.25373
20220519-2-NAKED	8	0	738.50262	1861.20896	788.28751	2119.70149
20220519-2-NAKED	9	0	1887.14481	1619.32836	1895.23715	1747.32836
20220519-2-NAKED	10	0	3013.65897	1828.31343	3083.62015	2058.58209
20220519-2-NAKED	11	0	3250.75341	1864.20896	3311.48898	2122.38806
20220519-2-NAKED	12	0	2526.83211	1914.20896	2623.50787	2065.97015
20220519-2-NAKED	13	0	2618.83631	1896.74627	2714.84050	2097.53731
20220519-2-NAKED	14	0	2477.80797	1920.92537	2583.88562	2092.83582
20220519-2-NAKED	15	0	736.74711	1646.04478	764.92445	1690.28358
20220519-2-NAKED	16	0	660.89402	1554.76119	678.37985	1600.37313
20220519-2-NAKED	17	0	1558.92865	1726.56716	1571.88877	1691.68657
20220519-2-NAKED	18	0	1352.08709	1651.34328	1368.28646	1601.52239
20220519-2-NAKED	19	0	1645.58552	1705.34328	1661.64428	1639.32836
20220519-2-NAKED	20	0	1296.92445	1881.08955	1314.76810	2037.08955
20220519-2-NAKED	21	0	1536.82581	1813.11940	1552.82162	1826.05970
20220519-2-NAKED	22	0	470.86988	1609.68657	501.87618	1658.04478
20220519-2-NAKED	23	0	2248.71668	701.58209	2315.87093	830.95522
20220519-2-NAKED	24	0	2490.50892	656.41791	2521.19307	706.31343
20220519-2-NAKED	25	0	2822.26128	671.86567	2848.80693	616.56716
20220519-2-NAKED	26	0	2753.85205	734.22388	2793.26548	728.85075
20220519-2-NAKED	27	0	3737.25079	658.59701	3723.14795	379.19403
20220519-2-NAKED	28	0	3418.92970	635.08955	3404.82686	451.73134
20220519-2-NAKED	29	0	3325.44491	721.25373	3344.54145	584.49254
20220519-2-NAKED	30	0	283.39979	490.97015	339.41448	648.49254
20220519-2-NAKED	31	0	654.09129	829.97015	691.78174	1048.85075
20220519-2-NAKED	32	0	1192.86044	629.22388	1208.39454	750.95522
20220519-2-NAKED	33	0	575.69360	773.52239	618.87513	927.25373
20220519-2-NAKED	34	0	1022.37041	801.46269	1052.53200	844.91045
20220519-2-NAKED	35	0	1078.11018	842.43284	1106.25708	974.53731
20220519-2-NAKED	36	0	1759.19727	690.26866	1791.90031	623.01493
20220519-2-NAKED	37	0	2376.63274	646.65672	2409.22246	701.64179
20220519-2-NAKED	38	0	3392.73872	701.70149	3400.83106	547.97015
20220519-2-NAKED	39	0	3434.37566	711.10448	3445.82581	525.80597
20220519-2-NAKED	40	0	657.18258	1945.65672	709.38930	2043.97015
20220519-2-NAKED	40	1	647.78069	1870.43284	696.62959	1974.11940
20220519-2-NAKED	41	0	3236.79643	1969.98507	3303.25393	2048.50746
20220519-2-NAKED	41	1	3247.54145	1875.28358	3316.68520	1958.50746
20220519-2-NAKED	42	0	1311.90451	1956.10448	1339.90241	2060.02985
20220519-2-NAKED	43	0	1014.98216	878.38806	1028.76810	1043.65672
20220519-2-NAKED	44	0	28.20567	691.56716	98.71983	750.89552
20220519-2-NAKED	45	0	403.21301	833.88060	457.26233	899.85075
20220519-2-NAKED	46	0	290.11542	649.46269	343.35572	624.55224
20220519-2-NAKED	47	0	1372.93389	814.97015	1379.56139	909.94030
20220519-2-NAKED	48	0	690.76285	642.04478	732.98846	540.64179
20220519-2-NAKED	49	0	1016.47114	652.79104	1053.99580	575.56716
20220519-2-NAKED	50	0	2927.37461	694.22388	2951.55089	648.52239
20220519-2-NAKED	51	0	3313.15425	697.17910	3331.98111	607.22388
20220519-2-NAKED	52	0	3370.11438	1769.46269	3432.60021	1695.07463
20220519-2-NAKED	53	0	3324.09969	1870.16418	3399.19832	1963.17910
20220519-2-NAKED	54	0	3670.76600	1811.31343	3743.96642	1732.79104
20220519-2-NAKED	55	0	2248.60231	1907.25373	2367.20357	2034.68657
20220519-2-NAKED	56	0	839.73872	1977.31343	889.48793	2141.86567
20220519-2-NAKED	57	0	992.58552	1848.94030	1020.94544	1900.64179
20220519-2-NAKED	58	0	541.11962	1807.25373	585.56139	1836.68657
20220519-2-NAKED	59	0	1149.64953	843.53731	1164.56558	926.08955
20220519-2-NAKED	60	0	777.04092	763.50746	814.59601	785.14925
20220519-2-NAKED	61	0	2138.98321	1968.37313	2272.21931	2108.95522
20220519-2-NAKED	62	0	2870.03253	1954.26866	2954.67891	2018.28358
20220519-2-NAKED	62	1	2863.98846	1854.19403	2943.93389	1934.32836
20220519-2-NAKED	63	0	1472.78699	676.32836	1476.26758	946.49254
20220519-2-NAKED	64	0	2012.58657	1910.34328	2169.35047	2028.35821
20220519-2-NAKED	65	0	2444.63484	1776.91045	2532.64008	1982.47761
20220519-2-NAKED	66	0	2417.57083	1973.28358	2529.51836	2006.94030
20220519-2-NAKED	67	0	2622.39769	1879.92537	2695.39454	1862.53731
20220519-2-NAKED	68	0	2700.64953	1836.19403	2792.77125	1824.92537
20220519-2-NAKED	69	0	2687.63064	1785.40299	2769.26653	1980.07463
20220519-2-NAKED	70	0	2777.00105	1980.00000	2868.36516	2075.37313
20220519-2-NAKED	71	0	3023.44386	1731.38806	3090.71773	1660.02985
20220519-2-NAKED	72	0	3318.55194	1729.98507	3387.37461	1688.70149
20220519-2-NAKED	73	0	3230.57712	1784.38806	3301.41448	1777.35821
20220519-2-NAKED	74	0	2232.33158	2047.91045	2362.15425	2062.61194
20220519-2-NAKED	75	0	2713.23820	1817.65672	2793.58867	1847.01493
20220519-2-NAKED	76	0	2558.10703	1833.77612	2649.20252	1894.70149
20220519-2-NAKED	77	0	1659.07555	681.22388	1655.63484	1034.38806
20220519-2-NAKED	78	0	1244.07660	862.56716	1254.41448	1030.44776
20220519-2-NAKED	79	0	1433.45750	950.55224	1424.32004	1062.68657
20220519-2-NAKED	80	0	3040.29171	1788.08955	3108.82057	1750.83582
20220519-2-NAKED	81	0	2995.29696	1857.94030	3070.36516	1893.73134
20220519-2-NAKED	82	0	2287.25708	1925.59701	2409.85939	2141.19403
20220519-2-NAKED	83	0	3111.65373	1036.19403	3215.86044	1036.05970
20220519-2-NAKED	84	0	2399.58552	1035.28358	2621.86988	1044.92537
20220519-2-NAKED	85	0	3240.64848	1731.82090	3309.47324	1708.55224
20220519-2-NAKED	86	0	2335.13851	1997.46269	2448.43442	2044.47761
20220519-2-NAKED	87	0	3006.76705	2007.79104	3086.07660	2087.68657
20220519-2-NAKED	87	1	3065.19307	1825.10448	3137.11542	1913.73134
20220519-2-NAKED	88	0	1016.12487	1946.32836	1044.44386	2074.19403
20220519-2-NAKED	88	1	1126.26128	1727.37313	1153.23715	1866.65672
20220519-2-NAKED	89	0	1153.79538	1998.71642	1190.85100	2153.95522
20220519-2-NAKED	89	1	1167.22665	1906.70149	1200.25289	2063.28358
20220519-2-NAKED	90	0	1446.71354	1789.14925	1460.29276	1777.35821
20220519-2-NAKED	91	0	1302.88038	677.46269	1331.03148	671.53731
20220519-2-NAKED	92	0	2493.16369	778.35821	2606.48374	1064.29851
20220519-2-NAKED	93	0	2712.09339	840.14925	2796.54250	918.68657
20220519-2-NAKED	94	0	2010.86569	782.19403	2132.39035	1038.47761
20220519-2-NAKED	95	0	1988.03253	733.16418	2088.73872	947.13433
20220519-2-NAKED	96	0	3137.60546	775.17910	3179.33578	739.80597
20220519-2-NAKED	97	0	3107.39140	836.13433	3156.38510	790.04478
20220519-2-NAKED	98	0	1645.15005	1812.02985	1657.06191	1870.67164
20220519-2-NAKED	99	0	1846.35992	1844.88060	1860.90136	1878.92537
20220519-2-NAKED	100	0	3178.74711	714.22388	3187.80273	541.26866
20220519-2-NAKED	101	0	2656.82581	482.14925	2635.33054	469.22388
20220519-2-NAKED	102	0	2650.78174	443.86567	2611.15425	396.01493
20220519-2-NAKED	103	0	2889.07135	1725.67164	2957.57083	1673.56716
20220519-2-NAKED	104	0	789.33998	1927.61194	833.54565	2070.67164
20220521-2-SQUID	0	0	3574.06086	1120.29851	3622.41343	2031.04478
20220521-2-SQUID	1	0	1286.21196	1952.16418	1311.82162	2086.83582
20220521-2-SQUID	1	1	1282.18258	1811.79104	1303.09129	1942.43284
20220521-2-SQUID	2	0	1486.83631	1956.04478	1507.91815	2090.19403
20220521-2-SQUID	2	1	1517.05666	1862.68657	1533.43757	1997.50746
20220521-2-SQUID	3	0	898.10073	1850.11940	934.45855	1929.85075
20220521-2-SQUID	3	1	998.16369	1784.29851	1027.13431	1849.92537
20220521-2-SQUID	4	0	3264.50262	2073.35821	3339.83631	2123.05970
20220521-2-SQUID	4	1	3163.76810	2002.83582	3241.78804	2052.53731
20220521-2-SQUID	5	0	1621.03148	1655.17910	1633.35047	1652.00000
20220521-2-SQUID	6	0	311.18468	1804.53731	362.95488	1885.29851
20220521-2-SQUID	7	0	360.29171	1624.76119	377.43547	1582.37313
20220521-2-SQUID	8	0	1411.99685	1894.70149	1452.20357	2065.97015
20220521-2-SQUID	9	0	484.26653	900.80597	648.36411	901.86567
20220521-2-SQUID	10	0	208.18468	942.76119	429.28646	946.31343
20220521-2-SQUID	11	0	1589.78699	875.64179	1697.18468	1020.20896
20220521-2-SQUID	12	0	1530.92445	749.55224	1681.06716	828.11940
20220521-2-SQUID	13	0	1712.24659	760.97015	1864.40399	940.28358
20220521-2-SQUID	14	0	1714.26128	726.04478	1905.83526	810.49254
20220521-2-SQUID	15	0	424.70409	584.10448	658.23400	374.46269
20220521-2-SQUID	16	0	766.52991	546.49254	990.65792	339.53731
20220521-2-SQUID	17	0	2493.68835	1823.25373	2579.44806	1754.26866
20220521-2-SQUID	18	0	2311.69465	1842.73134	2414.24344	1792.55224
20220521-2-SQUID	19	0	2619.94229	1847.43284	2708.38825	1827.47761
20220521-2-SQUID	20	0	3482.85414	1941.04478	3555.92865	2007.53731
20220521-2-SQUID	21	0	3466.06506	2016.26866	3550.55614	2119.70149
20220521-2-SQUID	22	0	3377.41868	1969.92537	3447.13536	2031.71642
20220521-2-SQUID	23	0	3313.62015	2035.07463	3392.06716	2144.55224
20220521-2-SQUID	24	0	2178.78594	678.10448	2268.07030	793.14925
20220521-2-SQUID	25	0	2183.48688	553.85075	2234.49213	683.67164
20220521-2-SQUID	26	0	3060.49213	828.67164	3132.93809	772.67164
20220521-2-SQUID	27	0	2953.04197	835.38806	3037.57608	825.73134
20220521-2-SQUID	28	0	2821.56139	818.00000	2906.32634	796.59701
20220521-2-SQUID	29	0	2389.83001	649.79104	2449.71668	701.02985
20220521-2-SQUID	30	0	2422.73662	669.94030	2483.29486	705.73134
20220521-2-SQUID	31	0	2564.93809	717.02985	2622.39979	695.88060
20220521-2-SQUID	32	0	2500.46800	665.98507	2555.91501	650.20896
20220521-2-SQUID	33	0	2969.15740	775.47761	3029.31165	660.88060
20220521-2-SQUID	34	0	3133.43337	744.17910	3174.69360	589.61194
20220521-2-SQUID	35	0	2921.89087	717.98507	2963.15110	577.52239
20220521-2-SQUID	36	0	3173.98741	1881.77612	3251.22246	1815.19403
20220521-2-SQUID	37	0	3627.78594	928.31343	3678.82476	646.92537
20220521-2-SQUID	38	0	3552.57083	849.73134	3592.86464	575.73134
20220521-2-SQUID	39	0	3674.12382	875.92537	3717.10388	604.61194
20220521-2-SQUID	40	0	3239.83526	1006.20896	3350.69885	965.04478
20220521-2-SQUID	41	0	3422.17838	858.20896	3475.72718	670.40299
20220521-2-SQUID	42	0	3650.10388	1998.14925	3716.43232	2115.74627
20220521-2-SQUID	43	0	96.70514	1794.34328	160.50367	1926.85075
20220521-2-SQUID	44	0	987.10073	1926.26866	1025.58027	2036.43284
20220521-2-SQUID	45	0	3697.62854	1910.49254	3779.55929	1937.91045
20220521-2-SQUID	46	0	3489.44386	1984.02985	3556.60021	2108.28358
20220521-2-SQUID	47	0	2709.84575	1849.62687	2800.59601	1875.46269
20220521-2-SQUID	47	1	2754.84050	1722.01493	2832.83106	1749.86567
20220521-2-SQUID	48	0	464.59077	1825.52239	524.15425	2008.40299
20220521-2-SQUID	48	1	443.10073	1747.61194	489.90451	1936.53731
20220521-2-SQUID	49	0	3124.52676	1711.82090	3198.57503	1696.61194
20220521-2-SQUID	50	0	2868.66107	1716.52239	2942.03778	1682.50746
20220521-2-SQUID	51	0	337.12487	1609.98507	366.67366	1617.26866
20220521-2-SQUID	52	0	987.24239	1615.08955	997.20357	1560.71642
20220521-2-SQUID	53	0	2022.39559	764.76119	2157.40923	920.65672
20220521-2-SQUID	54	0	2506.18888	756.91045	2576.64428	720.50746
20220521-2-SQUID	55	0	2357.10178	899.29851	2506.04092	989.28358
20220521-3-NAKED	0	0	451.29066	1321.79104	495.61385	1990.74627
20220521-3-NAKED	1	0	1415.96957	1847.34328	1437.89507	2001.31343
20220521-3-NAKED	1	1	1383.73452	1739.88060	1399.61595	1881.76119
20220521-3-NAKED	2	0	1577.20252	1710.50746	1586.78069	1762.32836
20220521-3-NAKED	3	0	3312.33578	1889.11940	3386.73347	1985.77612
20220521-3-NAKED	4	0	2257.64953	1779.97015	2392.48793	2039.10448
20220521-3-NAKED	5	0	2527.79014	1942.85075	2633.92760	2135.82090
20220521-3-NAKED	6	0	3330.55614	759.59701	3368.65477	569.35821
20220521-3-NAKED	7	0	3253.99790	804.59701	3304.85624	628.46269
20220521-3-NAKED	8	0	2287.55194	813.43284	2409.68730	898.41791
20220521-3-NAKED	9	0	1987.35572	1675.80597	2097.20357	1718.68657
20220521-3-NAKED	10	0	581.73767	944.98507	746.06611	813.89552
20220521-3-NAKED	11	0	616.65897	873.11940	793.07555	699.71642
20220521-3-NAKED	12	0	1107.54565	779.70149	1277.48269	622.29851
20220521-3-NAKED	13	0	509.87618	871.77612	693.04197	699.56716
20220521-3-NAKED	14	0	474.16369	1854.52239	523.34103	1925.64179
20220521-3-NAKED	14	1	460.73242	1791.38806	505.20881	1867.20896
20220521-3-NAKED	15	0	485.23295	1760.92537	527.39874	1842.53731
20220521-3-NAKED	16	0	620.88877	1811.97015	663.05456	1884.85075
20220521-3-NAKED	17	0	938.16474	1886.94030	970.16579	1987.94030
20220521-3-NAKED	18	0	1219.54984	1881.56716	1244.16369	1943.61194
20220521-3-NAKED	19	0	1194.03043	1852.68657	1217.97272	1862.34328
20220521-3-NAKED	20	0	1387.73347	1881.55224	1408.02518	1932.86567
20220521-3-NAKED	21	0	1438.10073	1833.86567	1460.40714	1846.22388
20220521-3-NAKED	22	0	1368.69885	1813.35821	1384.52046	1835.47761
20220521-3-NAKED	23	0	1794.73347	1904.71642	1805.50787	1916.74627
20220521-3-NAKED	24	0	731.55719	1856.20896	775.91081	1941.04478
20220521-3-NAKED	25	0	849.08080	1830.01493	884.70409	1879.92537
20220521-3-NAKED	26	0	685.21931	1911.28358	735.61700	2041.11940
20220521-3-NAKED	27	0	3193.60860	1865.01493	3270.28646	1876.44776
20220521-3-NAKED	28	0	2827.60651	1770.98507	2911.14481	1758.04478
20220521-3-NAKED	29	0	3145.92760	1746.80597	3214.92445	1732.14925
20220521-3-NAKED	30	0	2109.75761	1860.88060	2234.26233	1880.37313
20220521-3-NAKED	30	1	2041.11018	1520.02985	2135.60021	1545.71642
20220521-3-NAKED	31	0	2123.01679	794.20896	2256.27702	934.14925
20220521-3-NAKED	32	0	2239.75236	1834.79104	2345.01364	1869.17910
20220521-3-NAKED	33	0	3241.69885	1009.74627	3359.46275	989.50746
20220521-3-NAKED	34	0	3759.41238	850.55224	3787.61805	531.79104
20220521-3-NAKED	35	0	3475.34103	765.25373	3494.81637	477.38806
20220521-3-NAKED	36	0	276.01259	1754.10448	322.59601	1850.73134
20220521-3-NAKED	37	0	3130.18888	1911.16418	3204.09549	2015.59701
20220521-3-NAKED	38	0	420.09024	1813.05970	486.08080	2107.65672
20220521-3-NAKED	39	0	804.02308	745.28358	984.55719	593.41791
20220521-3-SQUID	0	0	535.90766	1108.20896	523.81952	1837.61194
20220521-3-SQUID	1	0	353.24239	1854.95522	413.31584	1960.37313
20220521-3-SQUID	1	1	200.12592	1657.07463	248.78279	1792.46269
20220521-3-SQUID	2	0	1156.60021	2013.46269	1191.84050	2092.16418
20220521-3-SQUID	2	1	839.99790	1486.14925	854.10073	1592.16418
20220521-3-SQUID	3	0	1657.41448	2016.94030	1675.81112	2007.53731
20220521-3-SQUID	3	1	1683.60546	1857.08955	1693.94334	1860.44776
20220521-3-SQUID	4	0	3136.58552	1645.98507	3207.04092	1576.31343
20220521-3-SQUID	5	0	3202.39874	1625.16418	3277.55509	1556.83582
20220521-3-SQUID	6	0	3341.11962	1667.56716	3412.25184	1595.76119
20220521-3-SQUID	7	0	3683.52571	1656.76119	3778.21616	1546.61194
20220521-3-SQUID	8	0	3671.43757	611.32836	3668.75131	342.52239
20220521-3-SQUID	9	0	1459.38930	1794.19403	1471.62225	1699.17910
20220521-3-SQUID	10	0	2536.69885	727.10448	2653.64113	944.25373
20220521-3-SQUID	11	0	2780.47639	678.74627	2837.47429	703.77612
20220521-3-SQUID	12	0	466.77754	1617.31343	493.55614	1702.44776
20220521-3-SQUID	12	1	400.29276	1520.59701	419.01259	1611.10448
20220521-3-SQUID	13	0	547.36516	1626.04478	572.12907	1703.79104
20220521-3-SQUID	13	1	560.12487	1475.59701	570.40923	1550.44776
20220521-3-SQUID	14	0	641.88458	1422.00000	644.15950	1493.59701
20220521-3-SQUID	15	0	1016.84995	1810.43284	1047.25184	1977.10448
20220521-3-SQUID	16	0	2028.67471	1785.23881	2153.12067	1881.85075
20220521-3-SQUID	17	0	264.59601	810.64179	495.39454	572.08955
20220521-3-SQUID	18	0	1420.64533	1791.41791	1435.15005	1882.61194
20220521-3-SQUID	19	0	1136.33578	1510.23881	1146.35047	1433.55224
20220521-3-SQUID	20	0	3285.32109	1679.56716	3354.23190	1665.19403
20220521-3-SQUID	21	0	3336.18888	1583.83582	3412.48793	1495.55224
20220521-3-SQUID	22	0	3498.70724	1541.52239	3577.69255	1425.70149
20220521-3-SQUID	23	0	3344.91920	1528.76119	3421.88982	1418.98507
20220521-4	0	0	3230.05142	1148.58209	3259.36411	1949.59701
20220521-4	1	0	1469.69360	1578.89552	1476.14481	1493.77612
20220521-4	2	0	2411.78699	2046.49254	2529.31584	2148.58209
20220521-4	3	0	2599.53725	864.94030	2711.04722	901.13433
20220521-4	4	0	635.34627	1023.14925	772.13956	905.94030
20220521-4	5	0	2893.13012	1884.73134	2975.55614	1983.35821
20220521-4	6	0	1610.51626	1871.53731	1622.19832	1863.80597
20220521-4	7	0	1011.54250	909.89552	1109.96747	960.20896
20220521-4	8	0	1239.20252	879.00000	1366.09549	827.91045
20220521-4	9	0	1281.50682	1021.86567	1354.00735	1048.88060
20220521-4	10	0	288.10073	1815.77612	361.60546	2129.10448
20220521-4	11	0	1299.81637	1925.94030	1323.26338	2071.34328
20220521-4	12	0	732.22350	1627.79104	750.64953	1656.14925
20220521-4	13	0	2480.95803	1863.68657	2580.70304	1975.97015
20220521-4	14	0	2060.43861	880.38806	2214.32109	1020.34328
20220521-4	15	0	2827.98741	1869.28358	2911.66946	1937.68657
20220521-4	16	0	2840.74711	1908.23881	2923.08604	2007.53731
20220521-4	17	0	2838.82057	841.64179	2928.95383	851.10448
20220521-4	18	0	3482.09024	877.82090	3539.87408	782.19403
20220521-4	19	0	2518.62959	881.29851	2657.81532	989.74627
20220521-4	20	0	3168.20776	663.31343	3180.09549	523.85075
20220521-4	21	0	3283.07660	1053.16418	3395.89927	1052.85075
20220521-4	22	0	2104.23820	1972.74627	2251.78279	2145.22388
20220521-4	22	1	2167.36516	1821.62687	2290.73347	2012.91045
20220521-4	23	0	769.80168	952.59701	902.65897	872.56716
20220521-4	24	0	746.29696	1072.82090	832.22770	1074.10448
20220521-4	25	0	622.20357	1779.61194	665.62015	1890.67164
20220521-4	26	0	3512.94858	1945.23881	3586.50682	2082.76119
20220523-1-NAKED	0	0	3042.18258	48.35821	3082.47639	1039.70149
20220523-1-NAKED	1	0	3150.97587	664.92537	3239.97796	889.17910
20220523-1-NAKED	2	0	2890.09024	766.92537	3003.38510	976.25373
20220523-1-NAKED	3	0	3603.60965	789.85075	3638.53095	621.68657
20220523-1-NAKED	4	0	3653.30535	1734.74627	3738.59391	1714.86567
20220523-1-NAKED	5	0	3449.82162	1681.68657	3525.70829	1626.59701
20220523-1-NAKED	6	0	3351.77335	1595.04478	3422.95908	1552.71642
20220523-1-NAKED	7	0	3242.55194	1586.88060	3317.79643	1504.65672
20220523-1-NAKED	8	0	3102.19517	1605.68657	3175.42497	1557.04478
20220523-1-NAKED	9	0	918.13641	1741.98507	936.20986	1703.00000
20220523-1-NAKED	10	0	1016.85624	1730.56716	1035.60126	1687.55224
20220523-1-NAKED	11	0	102.74921	1595.58209	127.59706	1605.92537
20220523-1-NAKED	12	0	3765.45645	619.20896	3768.14271	288.73134
20220523-1-NAKED	13	0	3699.64323	1712.62687	3791.64743	1668.85075
20220523-1-NAKED	14	0	18.13221	1369.95522	29.54879	1557.32836
20220523-1-NAKED	14	1	215.57188	1684.73134	265.93914	1842.52239
20220523-1-NAKED	15	0	372.73347	1160.59701	361.61070	1484.74627
20220523-1-NAKED	16	0	1381.57608	1236.11940	1382.07765	1688.50746
20220523-1-NAKED	17	0	735.69885	1663.32836	764.86988	1828.26866
20220523-1-NAKED	18	0	893.11018	1539.52239	895.30220	1550.55224
20220523-1-NAKED	19	0	872.02623	713.98507	1026.86569	736.38806
20220523-1-NAKED	20	0	148.41553	729.79104	392.90976	711.47761
20220523-1-NAKED	21	0	133.64113	567.25373	406.71773	387.49254
20220523-1-NAKED	22	0	1162.37985	791.65672	1297.74711	779.13433
20220523-1-NAKED	23	0	424.70304	797.85075	622.06086	633.28358
20220523-1-NAKED	24	0	1741.56663	1656.19403	1758.90556	1832.44776
20220523-1-NAKED	25	0	2913.07030	820.14925	2992.66946	859.34328
20220523-1-NAKED	26	0	3034.12382	918.80597	3160.58447	1013.41791
20220523-1-NAKED	27	0	2383.46800	787.88060	2486.88562	874.92537
20220523-1-NAKED	28	0	2293.47849	896.68657	2434.50367	993.80597
20220523-1-NAKED	29	0	3663.47639	948.77612	3716.43232	712.00000
20220523-1-NAKED	30	0	3575.40399	791.16418	3604.95278	488.89552
20220523-1-NAKED	31	0	2913.33158	714.40299	2970.12697	670.16418
20220523-1-NAKED	32	0	2444.78174	1680.64179	2546.83631	1732.67164
20220523-1-NAKED	33	0	2984.66946	1819.89552	3067.87933	1887.01493
20220523-1-NAKED	34	0	3698.97167	1598.47761	3790.97587	1578.92537
20220523-1-NAKED	35	0	2409.04617	1903.16418	2515.30220	2035.74627
20220523-1-NAKED	36	0	51.03882	786.43284	310.26233	635.61194
