"id","campaignid","sample","latitude","longitude","date","time","location","status","site","depth","observer","successful","successful.count","successful.length","marine.region","state","custodian","management.and.monitoring.areas"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS40","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS40","-32.05716667","115.4214167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","25","Laura","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS41","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS41","-32.01945","115.4082",2008-04-01,"0:00:00","Rottnest.South","Fished","South","25","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS42","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS42","-32.04813334","115.4129167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","25","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS43","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS43","-32.02938334","115.4206333",2008-04-01,"0:00:00","Rottnest.South","Fished","South","21","Vyv","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS44","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS44","-32.04073334","115.4115833",2008-04-01,"0:00:00","Rottnest.South","Fished","South","26","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS45","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS45","-32.03606667","115.4209",2008-04-01,"0:00:00","Rottnest.South","Fished","South","23","Laura","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS46","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS46","-32.02408334","115.4166167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","24","BenP","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS47","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS47","-32.05255","115.4278667",2008-04-01,"0:00:00","Rottnest.South","Fished","South","20","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS48","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS48","-32.03433334","115.48135",2008-04-01,"0:00:00","Rottnest.South","Fished","South","18","Vyv","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS49","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS49","-32.03356667","115.4864",2008-04-01,"0:00:00","Rottnest.South","Fished","South","17","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS50","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS50","-32.02565","115.43065",2008-04-01,"0:00:00","Rottnest.South","Fished","South","15","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS51","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS51","-32.01971667","115.42485",2008-04-01,"0:00:00","Rottnest.South","Fished","South","21","Vyv","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS52","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS52","-32.03565","115.49355",2008-04-01,"0:00:00","Rottnest.South","Fished","South","13","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS53","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS53","-32.03916667","115.4283",2008-04-01,"0:00:00","Rottnest.South","Fished","South","18","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS54","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS54","-32.04766667","115.4266333",2008-04-01,"0:00:00","Rottnest.South","Fished","South","19","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS55","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS55","-32.04575","115.4335667",2008-04-01,"0:00:00","Rottnest.South","Fished","South","19","Laura","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS56","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS56","-32.02983334","115.42445",2008-04-01,"0:00:00","Rottnest.South","Fished","South","21","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS57","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS57","-32.03743334","115.42635",2008-04-01,"0:00:00","Rottnest.South","Fished","South","17","Laura","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS58","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS58","-32.05255","115.4229667",2008-04-01,"0:00:00","Rottnest.South","Fished","South","21","Vyv","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS59","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS59","-32.03358334","115.5128167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","14","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS60","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS60","-32.02596667","115.5008667",2008-04-01,"0:00:00","Rottnest.South","Fished","South","12","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS61","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS61","-32.02678334","115.4759333",2008-04-01,"0:00:00","Rottnest.South","Fished","South","14","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS63","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS63","-32.03486667","115.43895",2008-04-01,"0:00:00","Rottnest.South","Fished","South","14","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS64","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS64","-32.02833334","115.49765",2008-04-01,"0:00:00","Rottnest.South","Fished","South","12","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS65","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS65","-32.03363334","115.4654333",2008-04-01,"0:00:00","Rottnest.South","Fished","South","16","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS66","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS66","-32.0346","115.4751167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","14","Vyv","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS67","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS67","-32.03041667","115.4889",2008-04-01,"0:00:00","Rottnest.South","Fished","South","15","Di","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS68","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS68","-32.03205","115.4801167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","16","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS69","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS69","-32.0326","115.4678667",2008-04-01,"0:00:00","Rottnest.South","Fished","South","15","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS71","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS71","-32.03078334","115.4946167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","14",NA,"Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS72","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS72","-32.03358334","115.43165",2008-04-01,"0:00:00","Rottnest.South","Fished","South","16","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS73","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS73","-32.03546667","115.4416833",2008-04-01,"0:00:00","Rottnest.South","Fished","South","14","Vyv","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS74","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS74","-32.03075","115.5125167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","14","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS75","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS75","-32.02158334","115.4374333",2008-04-01,"0:00:00","Rottnest.South","Fished","South","13","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS76","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS76","-32.02661667","115.4350667",2008-04-01,"0:00:00","Rottnest.South","Fished","South","15","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS78","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS78","-32.03085","115.5194",2008-04-01,"0:00:00","Rottnest.South","Fished","South","8","BenP","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS78-2","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS78-2","-32.03085","115.5194",2008-04-01,"0:00:00","Rottnest.South","Fished","South","8","Sam","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS80","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS80","-32.03056667","115.4546",2008-04-01,"0:00:00","Rottnest.South","Fished","South","8","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS81","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS81","-32.03318334","115.4575167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","10","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS82","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS82","-32.00962361","115.3931558",2008-04-01,"0:00:00","Rottnest.South","Fished","South","10","Derek","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS83","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS83","-32.0249","115.5138833",2008-04-01,"0:00:00","Rottnest.South","Fished","South","7","Bryce","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS84","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS84","-32.03135","115.4495667",2008-04-01,"0:00:00","Rottnest.South","Fished","South","11","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-04_Rottnest.MF_stereoBRUVs.MF08-RS85","2008-04_Rottnest.MF_stereoBRUVs","MF08-RS85","-32.0249","115.5062167",2008-04-01,"0:00:00","Rottnest.South","Fished","South","10","Cordelia","Yes","Yes","Yes","SW/NW","WA","Tim Langlois","Rottnest.LTM"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD1a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD1a","-28.699","113.841",2008-05-05,"15:07:00","Easter","Fished","Suomi.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD1b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD1b","-28.7492","113.7942",2008-05-04,"15:26:00","Easter","Fished","Woody.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD1c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD1c","-28.71","113.7908",2008-05-04,"13:28:00","Easter","Fished","Rat.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD2a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD2a","-28.691","113.8323",2008-05-05,"15:14:00","Easter","Fished","Suomi.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD2b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD2b","-28.7428","113.8036",2008-05-04,"15:30:00","Easter","Fished","Woody.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD2c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD2c","-28.7057","113.7878",2008-05-04,"13:31:00","Easter","Fished","Rat.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD3a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD3a","-28.6927","113.8335",2008-05-05,"15:28:00","Easter","Fished","Suomi.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD3b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD3b","-28.741","113.8033",2008-05-04,"15:45:00","Easter","Fished","Woody.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD3c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD3c","-28.7103","113.7943",2008-05-04,"13:35:00","Easter","Fished","Rat.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD4a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD4a","-28.6883","113.8359",2008-05-05,"15:31:00","Easter","Fished","Suomi.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD4b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD4b","-28.7374","113.8048",2008-05-04,"15:47:00","Easter","Fished","Woody.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD4c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD4c","-28.7048","113.7907",2008-05-04,"13:57:00","Easter","Fished","Rat.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD5a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD5a","-28.7024","113.8425",2008-05-05,"15:34:00","Easter","Fished","Suomi.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFD5c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFD5c","-28.7022","113.7848",2008-05-04,"14:00:00","Easter","Fished","Rat.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS1a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS1a","-28.6996","113.8393",2008-05-05,"16:26:00","Easter","Fished","Suomi.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS1b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS1b","-28.7475","113.8052",2008-05-04,"15:34:00","Easter","Fished","Woody.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS1c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS1c","-28.7038","113.7833",2008-05-04,"13:25:00","Easter","Fished","Rat.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS2a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS2a","-28.6994","113.839",2008-05-05,"15:16:00","Easter","Fished","Suomi.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS2b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS2b","-28.7457","113.8044",2008-05-04,"15:39:00","Easter","Fished","Woody.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS2c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS2c","-28.7028","113.7795",2008-05-04,"13:42:00","Easter","Fished","Rat.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS3a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS3a","-28.6951","113.8392",2008-05-05,"15:19:00","Easter","Fished","Suomi.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS3b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS3b","-28.7512","113.7996",2008-05-04,"15:42:00","Easter","Fished","Woody.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS3c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS3c","-28.7002","113.7792",2008-05-04,"13:47:00","Easter","Fished","Rat.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS4a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS4a","-28.6924","113.8371",2008-05-05,"15:21:00","Easter","Fished","Suomi.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS4b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS4b","-28.7512","113.7948",2008-05-04,"16:15:00","Easter","Fished","Woody.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS4c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS4c","-28.7007","113.7882",2008-05-04,"15:04:00","Easter","Fished","Rat.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS5a","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS5a","-28.6989","113.8368",2008-05-05,"15:25:00","Easter","Fished","Suomi.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS5b","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS5b","-28.7493","113.8027",2008-05-04,"16:19:00","Easter","Fished","Woody.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8EFS5c","2008-05_Abrolhos.ROA_stereoBRUVs","8EFS5c","-28.6981","113.7819",2008-05-04,"15:00:00","Easter","Fished","Rat.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERD1","2008-05_Abrolhos.ROA_stereoBRUVs","8ERD1","-28.6846","113.8563",2008-05-05,"13:30:00","Easter","No-take","Leo.s.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERD2","2008-05_Abrolhos.ROA_stereoBRUVs","8ERD2","-28.6826","113.8557",2008-05-05,"13:36:00","Easter","No-take","Leo.s.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERD3","2008-05_Abrolhos.ROA_stereoBRUVs","8ERD3","-28.672","113.8445",2008-05-05,"13:41:00","Easter","No-take","Leo.s.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERD4","2008-05_Abrolhos.ROA_stereoBRUVs","8ERD4","-28.6703","113.8422",2008-05-05,"13:54:00","Easter","No-take","Leo.s.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERD5","2008-05_Abrolhos.ROA_stereoBRUVs","8ERD5","-28.6799","113.8538",2008-05-05,"13:56:00","Easter","No-take","Leo.s.Is.","24","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERS1","2008-05_Abrolhos.ROA_stereoBRUVs","8ERS1","-28.6813","113.8567",2008-05-05,"13:33:00","Easter","No-take","Leo.s.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERS2","2008-05_Abrolhos.ROA_stereoBRUVs","8ERS2","-28.6773","113.8545",2008-05-05,"13:39:00","Easter","No-take","Leo.s.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERS3","2008-05_Abrolhos.ROA_stereoBRUVs","8ERS3","-28.6771","113.8515",2008-05-05,"13:45:00","Easter","No-take","Leo.s.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERS4","2008-05_Abrolhos.ROA_stereoBRUVs","8ERS4","-28.6731","113.8438",2008-05-05,"13:47:00","Easter","No-take","Leo.s.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8ERS5","2008-05_Abrolhos.ROA_stereoBRUVs","8ERS5","-28.6783","113.8578",2008-05-05,"13:51:00","Easter","No-take","Leo.s.Is.","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8NFS1a","2008-05_Abrolhos.ROA_stereoBRUVs","8NFS1a","-28.3183","113.61",2008-05-03,"09:15:00","North","Fished","SoutheastNorthIs","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8NFS1b","2008-05_Abrolhos.ROA_stereoBRUVs","8NFS1b","-28.3016","113.6094",2008-05-03,"11:52:00","North","Fished","EastNorthIs","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8NFS1c","2008-05_Abrolhos.ROA_stereoBRUVs","8NFS1c","-28.2861","113.5998",2008-05-03,"11:15:00","North","Fished","NorthEastNorthIs","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8NFS2a","2008-05_Abrolhos.ROA_stereoBRUVs","8NFS2a","-28.3156","113.6106",2008-05-03,"09:19:00","North","Fished","SoutheastNorthIs","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
"2008-05_Abrolhos.ROA_stereoBRUVs.8NFS2b","2008-05_Abrolhos.ROA_stereoBRUVs","8NFS2b","-28.2985","113.61",2008-05-03,"11:50:00","North","Fished","EastNorthIs","10","DM","Yes","Yes","Yes","SW/NW","WA","Euan Harvey","Abrolhos.Island.Fish.Habitat.Protection.Area"
