"sample","longitude","latitude","length","number","scientific","community_thermal_index","location","depth","successful_count","successful_length","status","zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26377/?format=feather",115.459,-33.5421,390.96539,1,"Chrysophrys auratus",19.75909,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26377/?format=feather",115.459,-33.5421,364.2089,1,"Chrysophrys auratus",19.75909,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,83.3709,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,91.21912,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,94.60771,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,91.39626,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,124.27209,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,83.18284,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,177.52801,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26378/?format=feather",115.3328,-33.5981,164.33468,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",11.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,271.83814,1,"Coris auricularis",20.79165,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,308.09242,1,"Coris auricularis",20.79165,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,349.14638,1,"Coris auricularis",20.79165,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,224.25289,1,"Notolabrus parilus",20.24906,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,147.61062,1,"Notolabrus parilus",20.24906,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,162.98496,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,205.71735,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,157.18545,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26379/?format=feather",115.1556,-33.6129,414.60551,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",7.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26239/?format=feather",115.2562,-33.5039,407.48699,1,"Chrysophrys auratus",19.75909,"Geographe Bay",30,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26239/?format=feather",115.2562,-33.5039,370.59439,1,"Chrysophrys auratus",19.75909,"Geographe Bay",30,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",115.4646,-33.5162,83.75402,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.5,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",115.4646,-33.5162,89.88075,1,"Parequula melbournensis",17.16455,"Geographe Bay",11.5,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",115.4646,-33.5162,197.13668,1,"Notolabrus parilus",20.24906,"Geographe Bay",11.5,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",115.4646,-33.5162,315.35259,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",11.5,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",115.4646,-33.5162,225.38257,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",11.5,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",115.4646,-33.5162,247.61428,1,"Ophthalmolepis lineolatus",19.33951,"Geographe Bay",11.5,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26384/?format=feather",115.4646,-33.5162,179.00546,1,"Pictilabrus laticlavius",16.73683,"Geographe Bay",11.5,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",115.3572,-33.5511,383.68984,1,"Choerodon rubescens",21.16713,"Geographe Bay",15.6,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",115.3572,-33.5511,416.58917,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",15.6,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",115.3572,-33.5511,367.99673,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",15.6,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",115.3572,-33.5511,366.29554,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",15.6,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",115.3572,-33.5511,393.3279,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",15.6,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",115.3572,-33.5511,415.49772,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",15.6,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26387/?format=feather",115.3572,-33.5511,372.12848,1,"Sillaginodes punctatus",18.00333,"Geographe Bay",15.6,TRUE,TRUE,"No-take","National Park Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26242/?format=feather",115.0859,-33.4783,340.5472,1,"Nemadactylus valenciennesi",17.86438,"Geographe Bay",21.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26242/?format=feather",115.0859,-33.4783,286.38219,1,"Glaucosoma hebraicum",20.95656,"Geographe Bay",21.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26242/?format=feather",115.0859,-33.4783,531.96406,1,"Glaucosoma hebraicum",20.95656,"Geographe Bay",21.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26242/?format=feather",115.0859,-33.4783,306.62338,1,"Bodianus frenchii",20.68325,"Geographe Bay",21.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26242/?format=feather",115.0859,-33.4783,315.97701,1,"Choerodon rubescens",21.16713,"Geographe Bay",21.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26242/?format=feather",115.0859,-33.4783,252.37317,1,"Chrysophrys auratus",19.75909,"Geographe Bay",21.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26242/?format=feather",115.0859,-33.4783,416.5748,1,"Chrysophrys auratus",19.75909,"Geographe Bay",21.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26390/?format=feather",115.3354,-33.5696,767.08984,1,"Dactylophora nigricans",17.42956,"Geographe Bay",15.2,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26390/?format=feather",115.3354,-33.5696,365.8881,1,"Bodianus frenchii",20.68325,"Geographe Bay",15.2,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26390/?format=feather",115.3354,-33.5696,175.39158,1,"Choerodon rubescens",21.16713,"Geographe Bay",15.2,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26392/?format=feather",115.3181,-33.6026,107.94027,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26392/?format=feather",115.3181,-33.6026,90.0284,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26392/?format=feather",115.3181,-33.6026,80.38905,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26392/?format=feather",115.3181,-33.6026,93.33373,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26392/?format=feather",115.3181,-33.6026,81.33414,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26392/?format=feather",115.3181,-33.6026,90.01209,1,"Parequula melbournensis",17.16455,"Geographe Bay",12.8,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26394/?format=feather",115.4035,-33.5246,666.35941,1,"Chrysophrys auratus",19.75909,"Geographe Bay",14,TRUE,TRUE,"Fished","Multiple Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26189/?format=feather",115.4457,-33.4205,788.59645,1,"Chrysophrys auratus",19.75909,"Geographe Bay",23.2,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26245/?format=feather",115.1514,-33.4159,375.99053,1,"Chrysophrys auratus",19.75909,"Geographe Bay",41,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26395/?format=feather",115.5324,-33.4848,91.8603,1,"Parequula melbournensis",17.16455,"Geographe Bay",7.45,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26395/?format=feather",115.5324,-33.4848,149.81065,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",7.45,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26395/?format=feather",115.5324,-33.4848,198.62445,1,"Chrysophrys auratus",19.75909,"Geographe Bay",7.45,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26246/?format=feather",115.4287,-33.4271,341.25415,1,"Bodianus frenchii",20.68325,"Geographe Bay",24.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26246/?format=feather",115.4287,-33.4271,300.77285,1,"Epinephelides armatus",20.76187,"Geographe Bay",24.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,85.60325,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,89.88472,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,83.21353,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,93.36988,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,86.4224,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,82.61119,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,160.52551,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,200.56261,1,"Pentapodus vitta",21.66032,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,202.24065,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,219.07218,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,214.64292,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,228.14906,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,215.51422,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,211.44336,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,203.86355,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,194.40188,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,211.92651,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,224.3181,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,210.3717,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,234.9603,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,217.73202,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,208.93115,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,195.52559,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,219.07278,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,211.37439,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,203.25807,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,210.29454,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,193.15656,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,227.6778,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,212.67334,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,221.24696,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,202.22268,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,218.04551,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,198.76806,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,211.67632,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,233.77673,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,230.35058,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,202.38995,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,230.82781,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26396/?format=feather",115.5666,-33.3695,210.34597,1,"Pelates octolineatus",19.81336,"Geographe Bay",8.4,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,94.43623,1,"Parequula melbournensis",17.16455,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,87.88415,1,"Parequula melbournensis",17.16455,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,100.83779,1,"Parequula melbournensis",17.16455,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,333.06432,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,196.45929,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,215.70304,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,143.34538,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,227.05968,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,249.51501,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,278.46367,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,257.83732,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,263.07733,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,122.84422,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,298.08403,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,140.00653,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,277.43259,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,120.32009,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,126.29385,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,226.72053,1,"Coris auricularis",20.79165,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,263.65403,1,"Notolabrus parilus",20.24906,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,165.50138,1,"Upeneichthys vlamingii",16.65296,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,289.01284,1,"Anoplocapros amygdaloides",20.61005,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26397/?format=feather",115.1468,-33.5793,408.31635,1,"Chrysophrys auratus",19.75909,"Geographe Bay",21.1,TRUE,TRUE,"Fished","General Use Zone"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26247/?format=feather",115.3224,-33.4625,585.28848,1,"Chrysophrys auratus",19.75909,"Geographe Bay",29.4,TRUE,TRUE,"Fished","Special Purpose Zone (Mining Exclusion)"
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,85.1269,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,88.15668,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,78.94921,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,58.62553,1,"Parequula melbournensis",17.16455,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,303.60267,1,"Coris auricularis",20.79165,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
"https://gaiastaging.duckdns.org/api/data/SynthesisSample/26399/?format=feather",115.5835,-33.3599,278.95014,1,"Coris auricularis",20.79165,"Geographe Bay",8.2,TRUE,TRUE,"Fished",NA
