"campaignid","sample","family","genus","species","code","count"
"2019-08_Ningaloo_stereo-BRUVs","17.08","Carangidae","Carangoides","caeruleopinnatus","37337021",6
"2019-08_Ningaloo_stereo-BRUVs","17.08","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","17.08","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","17.08","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","17.08","Lethrinidae","Gymnocranius","griseus","37351003",5
"2019-08_Ningaloo_stereo-BRUVs","17.08","Lethrinidae","Lethrinus","nebulosus","37351008",1
"2019-08_Ningaloo_stereo-BRUVs","17.08","Lutjanidae","Aphareus","furca","37346036",1
"2019-08_Ningaloo_stereo-BRUVs","17.08","Lutjanidae","Pristipomoides","multidens","37346002",9
"2019-08_Ningaloo_stereo-BRUVs","17.08","Monacanthidae","Aluterus","monoceros","37465022",2
"2019-08_Ningaloo_stereo-BRUVs","17.08","Mullidae","Parupeneus","chrysopleuron","37355016",1
"2019-08_Ningaloo_stereo-BRUVs","17.08","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","18.01","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","18.01","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","18.01","Chaetodontidae","Heniochus","acuminatus","37365011",1
"2019-08_Ningaloo_stereo-BRUVs","18.01","Lethrinidae","Gymnocranius","grandoculis","37351005",4
"2019-08_Ningaloo_stereo-BRUVs","18.01","Lethrinidae","Gymnocranius","griseus","37351003",2
"2019-08_Ningaloo_stereo-BRUVs","18.01","Lethrinidae","Lethrinus","miniatus","37351009",1
"2019-08_Ningaloo_stereo-BRUVs","18.01","Lethrinidae","Lethrinus","nebulosus","37351008",1
"2019-08_Ningaloo_stereo-BRUVs","18.01","Lutjanidae","Lutjanus","vitta","37346003",1
"2019-08_Ningaloo_stereo-BRUVs","18.01","Lutjanidae","Pristipomoides","multidens","37346002",4
"2019-08_Ningaloo_stereo-BRUVs","18.01","Pomacanthidae","Chaetodontoplus","personifer","37365008",3
"2019-08_Ningaloo_stereo-BRUVs","18.01","Serranidae","Cephalopholis","sonnerati","37311045",1
"2019-08_Ningaloo_stereo-BRUVs","18.01","Serranidae","Epinephelus","areolatus","37311009",1
"2019-08_Ningaloo_stereo-BRUVs","18.01","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","18.02","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","18.02","Carangidae","Decapterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","18.02","Echeneidae","Echeneis","naucrates","37336001",3
"2019-08_Ningaloo_stereo-BRUVs","18.02","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","18.02","Sphyrnidae","Sphyrna","lewini","37019001",1
"2019-08_Ningaloo_stereo-BRUVs","18.02","Tetraodontidae","Canthigaster","rivulata","37467018",1
"2019-08_Ningaloo_stereo-BRUVs","18.03","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","18.03","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","18.03","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","18.03","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","18.03","Lutjanidae","Pristipomoides","multidens","37346002",12
"2019-08_Ningaloo_stereo-BRUVs","18.03","Pinguipedidae","Parapercis","nebulosa","37390005",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Carangidae","Seriola","rivoliana","37337052",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Chaetodontidae","Heniochus","acuminatus","37365011",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Cirrhitidae","Cirrhitichthys","falco","37374003",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Labridae","Choerodon","vitta","37384006",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Lethrinidae","Lethrinus","nebulosus","37351008",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Monacanthidae","Nelusetta","ayraud","37465006",2
"2019-08_Ningaloo_stereo-BRUVs","18.04","Muraenidae","Gymnothorax","prionodon","37060049",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Muraenidae","Gymnothorax","sp3",NA,1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Nemipteridae","Parascolopsis","eriomma","37347015",8
"2019-08_Ningaloo_stereo-BRUVs","18.04","Pinguipedidae","Parapercis","sp1",NA,2
"2019-08_Ningaloo_stereo-BRUVs","18.04","Serranidae","Epinephelus","areolatus","37311009",4
"2019-08_Ningaloo_stereo-BRUVs","18.04","Serranidae","Epinephelus","morrhua","37311151",1
"2019-08_Ningaloo_stereo-BRUVs","18.04","Sphyrnidae","Sphyrna","lewini","37019001",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Balistidae","Sufflamen","fraenatum","37465014",3
"2019-08_Ningaloo_stereo-BRUVs","18.07","Carangidae","Decapterus","spp",NA,79
"2019-08_Ningaloo_stereo-BRUVs","18.07","Carcharhinidae","Galeocerdo","cuvier","37018022",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Echeneidae","Echeneis","naucrates","37336001",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Labridae","Bodianus","solatus","37384201",2
"2019-08_Ningaloo_stereo-BRUVs","18.07","Labridae","Choerodon","zamboangae","37384011",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Labridae","Unknown","sp8",NA,1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Lethrinidae","Gymnocranius","griseus","37351003",5
"2019-08_Ningaloo_stereo-BRUVs","18.07","Lethrinidae","Lethrinus","miniatus","37351009",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Lethrinidae","Lethrinus","olivaceus","37351004",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Lutjanidae","Pristipomoides","multidens","37346002",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Lutjanidae","Pristipomoides","typus","37346019",14
"2019-08_Ningaloo_stereo-BRUVs","18.07","Mullidae","Parupeneus","heptacanthus","37355004",1
"2019-08_Ningaloo_stereo-BRUVs","18.07","Pinguipedidae","Parapercis","nebulosa","37390005",2
"2019-08_Ningaloo_stereo-BRUVs","18.07","Pomacanthidae","Apolemichthys","trimaculatus","37365016",3
"2019-08_Ningaloo_stereo-BRUVs","18.07","Pomacanthidae","Chaetodontoplus","personifer","37365008",3
"2019-08_Ningaloo_stereo-BRUVs","18.07","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","18.08","Carangidae","Seriola","dumerili","37337025",1
"2019-08_Ningaloo_stereo-BRUVs","18.08","Carcharhinidae","Carcharhinus","tilstoni","37018014",1
"2019-08_Ningaloo_stereo-BRUVs","18.08","Echeneidae","Echeneis","naucrates","37336001",1
"2019-08_Ningaloo_stereo-BRUVs","18.08","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","18.08","Lutjanidae","Pristipomoides","typus","37346019",7
"2019-08_Ningaloo_stereo-BRUVs","19.01","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","19.01","Echeneidae","Echeneis","naucrates","37336001",1
"2019-08_Ningaloo_stereo-BRUVs","19.01","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","19.01","Lutjanidae","Pristipomoides","multidens","37346002",9
"2019-08_Ningaloo_stereo-BRUVs","19.01","Microdesmidae","Ptereleotris","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","19.01","Serranidae","Epinephelus","areolatus","37311009",2
"2019-08_Ningaloo_stereo-BRUVs","19.01","Sparidae","Argyrops","spinifer","37353006",3
"2019-08_Ningaloo_stereo-BRUVs","19.02","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","19.02","Carangidae","Carangoides","caeruleopinnatus","37337021",1
"2019-08_Ningaloo_stereo-BRUVs","19.02","Carangidae","Decapterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","19.02","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","19.02","Lutjanidae","Pristipomoides","multidens","37346002",11
"2019-08_Ningaloo_stereo-BRUVs","19.02","Monacanthidae","Eubalichthys","caeruleoguttatus","37465018",1
"2019-08_Ningaloo_stereo-BRUVs","19.02","Serranidae","Epinephelus","areolatus","37311009",3
"2019-08_Ningaloo_stereo-BRUVs","19.02","Tetraodontidae","Lagocephalus","lunaris","37467012",1
"2019-08_Ningaloo_stereo-BRUVs","19.02","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","19.03","Carangidae","Seriola","dumerili","37337025",1
"2019-08_Ningaloo_stereo-BRUVs","19.03","Echeneidae","Echeneis","naucrates","37336001",1
"2019-08_Ningaloo_stereo-BRUVs","19.03","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","19.03","Lethrinidae","Lethrinus","punctulatus","37351001",1
"2019-08_Ningaloo_stereo-BRUVs","19.03","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","19.03","Lutjanidae","Pristipomoides","multidens","37346002",9
"2019-08_Ningaloo_stereo-BRUVs","19.03","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","19.04","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","19.04","Carangidae","Seriola","dumerili","37337025",1
"2019-08_Ningaloo_stereo-BRUVs","19.04","Chaetodontidae","Heniochus","acuminatus","37365011",1
"2019-08_Ningaloo_stereo-BRUVs","19.04","Cirrhitidae","Cyprinocirrhites","polyactis","37374006",1
"2019-08_Ningaloo_stereo-BRUVs","19.04","Lutjanidae","Pristipomoides","multidens","37346002",4
"2019-08_Ningaloo_stereo-BRUVs","19.04","Pinguipedidae","Parapercis","nebulosa","37390005",1
"2019-08_Ningaloo_stereo-BRUVs","19.04","Serranidae","Pseudanthias","cooperi","37311113",1
"2019-08_Ningaloo_stereo-BRUVs","19.04","Serranidae","Pseudanthias","georgei","37311093",6
"2019-08_Ningaloo_stereo-BRUVs","19.05","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Balistidae","Xanthichthys","lineopunctatus","37465016",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Caesionidae","Caesio","cuning","37346018",4
"2019-08_Ningaloo_stereo-BRUVs","19.05","Chaetodontidae","Heniochus","acuminatus","37365011",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Labridae","Choerodon","zamboangae","37384011",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Lethrinidae","Lethrinus","miniatus","37351009",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","19.05","Lutjanidae","Pristipomoides","typus","37346019",14
"2019-08_Ningaloo_stereo-BRUVs","19.05","Serranidae","Cephalopholis","sonnerati","37311045",1
"2019-08_Ningaloo_stereo-BRUVs","19.05","Serranidae","Epinephelus","areolatus","37311009",1
"2019-08_Ningaloo_stereo-BRUVs","19.08","Carangidae","Carangoides","chrysophrys","37337011",3
"2019-08_Ningaloo_stereo-BRUVs","19.08","Carangidae","Carangoides","equula","37337013",6
"2019-08_Ningaloo_stereo-BRUVs","19.08","Carangidae","Decapterus","spp",NA,98
"2019-08_Ningaloo_stereo-BRUVs","19.08","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","19.08","Sparidae","Argyrops","spinifer","37353006",3
"2019-08_Ningaloo_stereo-BRUVs","19.08","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","19.08","Tetraodontidae","Lagocephalus","lunaris","37467012",3
"2019-08_Ningaloo_stereo-BRUVs","2.02","Balistidae","Abalistes","filamentosus","37465089",2
"2019-08_Ningaloo_stereo-BRUVs","2.02","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","2.02","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","2.02","Carangidae","Decapterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","2.02","Monacanthidae","Eubalichthys","caeruleoguttatus","37465018",1
"2019-08_Ningaloo_stereo-BRUVs","2.02","Sphyrnidae","Sphyrna","mokarran","37019002",1
"2019-08_Ningaloo_stereo-BRUVs","2.02","Synodontidae","Saurida","undosquamis","37118001",3
"2019-08_Ningaloo_stereo-BRUVs","2.02","Tetraodontidae","Lagocephalus","sceleratus","37467007",10
"2019-08_Ningaloo_stereo-BRUVs","2.03","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","2.03","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","2.03","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","2.03","Synodontidae","Saurida","undosquamis","37118001",1
"2019-08_Ningaloo_stereo-BRUVs","2.03","Synodontidae","Synodus","sp10",NA,1
"2019-08_Ningaloo_stereo-BRUVs","2.03","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","2.04","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","2.04","Bothidae","Unknown","spp",NA,2
"2019-08_Ningaloo_stereo-BRUVs","2.04","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","2.04","Carangidae","Decapterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","2.04","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","2.04","Congridae","Heteroconger","hassi","37067017",9
"2019-08_Ningaloo_stereo-BRUVs","2.04","Synodontidae","Saurida","undosquamis","37118001",2
"2019-08_Ningaloo_stereo-BRUVs","2.04","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","2.05","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","2.05","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","2.05","Carangidae","Carangoides","gymnostethus","37337022",7
"2019-08_Ningaloo_stereo-BRUVs","2.05","Congridae","Heteroconger","hassi","37067017",15
"2019-08_Ningaloo_stereo-BRUVs","2.05","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","2.05","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","2.05","Tetraodontidae","Lagocephalus","sceleratus","37467007",2
"2019-08_Ningaloo_stereo-BRUVs","2.06","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","2.06","Bothidae","Unknown","spp",NA,5
"2019-08_Ningaloo_stereo-BRUVs","2.06","Carangidae","Decapterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","2.06","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","2.06","Congridae","Heteroconger","hassi","37067017",18
"2019-08_Ningaloo_stereo-BRUVs","2.06","Synodontidae","Saurida","undosquamis","37118001",2
"2019-08_Ningaloo_stereo-BRUVs","2.06","Tetraodontidae","Lagocephalus","sceleratus","37467007",2
"2019-08_Ningaloo_stereo-BRUVs","2.07","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","2.07","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","2.07","Carangidae","Carangoides","gymnostethus","37337022",2
"2019-08_Ningaloo_stereo-BRUVs","2.07","Carangidae","Decapterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","2.07","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","2.07","Lethrinidae","Lethrinus","nebulosus","37351008",3
"2019-08_Ningaloo_stereo-BRUVs","2.07","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1
"2019-08_Ningaloo_stereo-BRUVs","2.07","Mullidae","Parupeneus","spilurus","37355015",1
"2019-08_Ningaloo_stereo-BRUVs","23.01","Carangidae","Carangoides","chrysophrys","37337011",5
"2019-08_Ningaloo_stereo-BRUVs","23.01","Lutjanidae","Pristipomoides","multidens","37346002",3
"2019-08_Ningaloo_stereo-BRUVs","23.01","Pinguipedidae","Parapercis","nebulosa","37390005",1
"2019-08_Ningaloo_stereo-BRUVs","23.01","Serranidae","Epinephelus","areolatus","37311009",1
"2019-08_Ningaloo_stereo-BRUVs","23.01","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","23.01","Tetraodontidae","Lagocephalus","lunaris","37467012",1
"2019-08_Ningaloo_stereo-BRUVs","23.01","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","23.02","Carangidae","Carangoides","equula","37337013",1
"2019-08_Ningaloo_stereo-BRUVs","23.02","Carangidae","Decapterus","spp",NA,6
"2019-08_Ningaloo_stereo-BRUVs","23.02","Lethrinidae","Gymnocranius","griseus","37351003",1
"2019-08_Ningaloo_stereo-BRUVs","23.02","Nemipteridae","Nemipterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","23.02","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","23.02","Tetraodontidae","Lagocephalus","lunaris","37467012",1
"2019-08_Ningaloo_stereo-BRUVs","23.02","Tetraodontidae","Lagocephalus","sceleratus","37467007",3
"2019-08_Ningaloo_stereo-BRUVs","23.03","Carangidae","Carangoides","chrysophrys","37337011",2
"2019-08_Ningaloo_stereo-BRUVs","23.03","Carangidae","Decapterus","spp",NA,9
"2019-08_Ningaloo_stereo-BRUVs","23.03","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","23.03","Lutjanidae","Pristipomoides","multidens","37346002",8
"2019-08_Ningaloo_stereo-BRUVs","23.03","Lutjanidae","Pristipomoides","typus","37346019",1
"2019-08_Ningaloo_stereo-BRUVs","23.03","Sparidae","Argyrops","spinifer","37353006",7
"2019-08_Ningaloo_stereo-BRUVs","23.03","Tetraodontidae","Lagocephalus","sceleratus","37467007",4
"2019-08_Ningaloo_stereo-BRUVs","23.04","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","23.04","Carangidae","Decapterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","23.04","Nemipteridae","Nemipterus","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","23.04","Tetraodontidae","Lagocephalus","lunaris","37467012",1
"2019-08_Ningaloo_stereo-BRUVs","23.04","Tetraodontidae","Lagocephalus","sceleratus","37467007",2
"2019-08_Ningaloo_stereo-BRUVs","23.06","Carangidae","Carangoides","caeruleopinnatus","37337021",5
"2019-08_Ningaloo_stereo-BRUVs","23.06","Carangidae","Decapterus","spp",NA,32
"2019-08_Ningaloo_stereo-BRUVs","23.06","Carangidae","Seriolina","nigrofasciata","37337014",1
"2019-08_Ningaloo_stereo-BRUVs","23.06","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","23.06","Carcharhinidae","Loxodon","macrorhinus","37018005",1
"2019-08_Ningaloo_stereo-BRUVs","23.06","Lutjanidae","Pristipomoides","multidens","37346002",4
"2019-08_Ningaloo_stereo-BRUVs","23.06","Lutjanidae","Pristipomoides","spp",NA,1
"2019-08_Ningaloo_stereo-BRUVs","23.06","Nemipteridae","Nemipterus","spp",NA,3
"2019-08_Ningaloo_stereo-BRUVs","23.06","Tetraodontidae","Lagocephalus","lunaris","37467012",5
"2019-08_Ningaloo_stereo-BRUVs","23.09","Balistidae","Sufflamen","fraenatum","37465014",1
"2019-08_Ningaloo_stereo-BRUVs","23.09","Carangidae","Carangoides","fulvoguttatus","37337037",1
"2019-08_Ningaloo_stereo-BRUVs","23.09","Carangidae","Caranx","ignobilis","37337027",1
"2019-08_Ningaloo_stereo-BRUVs","23.09","Carangidae","Seriolina","nigrofasciata","37337014",1
"2019-08_Ningaloo_stereo-BRUVs","23.09","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","23.09","Lethrinidae","Gymnocranius","grandoculis","37351005",1
"2019-08_Ningaloo_stereo-BRUVs","23.09","Lethrinidae","Lethrinus","ravus","37351031",1
"2019-08_Ningaloo_stereo-BRUVs","23.09","Lutjanidae","Pristipomoides","multidens","37346002",2
"2019-08_Ningaloo_stereo-BRUVs","23.09","Nemipteridae","Nemipterus","spp",NA,4
"2019-08_Ningaloo_stereo-BRUVs","3.01","Balistidae","Abalistes","filamentosus","37465089",2
"2019-08_Ningaloo_stereo-BRUVs","3.01","Carangidae","Carangoides","chrysophrys","37337011",2
"2019-08_Ningaloo_stereo-BRUVs","3.01","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","3.01","Carangidae","Decapterus","spp",NA,5
"2019-08_Ningaloo_stereo-BRUVs","3.01","Lethrinidae","Lethrinus","rubrioperculatus","37351012",2
"2019-08_Ningaloo_stereo-BRUVs","3.01","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","3.01","Lutjanidae","Pristipomoides","multidens","37346002",6
"2019-08_Ningaloo_stereo-BRUVs","3.01","Lutjanidae","Pristipomoides","typus","37346019",1
"2019-08_Ningaloo_stereo-BRUVs","3.01","Monacanthidae","Eubalichthys","caeruleoguttatus","37465018",1
"2019-08_Ningaloo_stereo-BRUVs","3.01","Mullidae","Parupeneus","heptacanthus","37355004",2
"2019-08_Ningaloo_stereo-BRUVs","3.01","Sparidae","Argyrops","spinifer","37353006",1
"2019-08_Ningaloo_stereo-BRUVs","3.01","Synodontidae","Saurida","undosquamis","37118001",2
"2019-08_Ningaloo_stereo-BRUVs","3.01","Triakidae","Hemitriakis","falcata","37017009",1
"2019-08_Ningaloo_stereo-BRUVs","3.01","Triakidae","Mustelus","ravidus","37017005",1
"2019-08_Ningaloo_stereo-BRUVs","3.02","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","3.02","Carangidae","Carangoides","gymnostethus","37337022",1
"2019-08_Ningaloo_stereo-BRUVs","3.02","Lethrinidae","Gymnocranius","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","3.02","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","3.02","Lutjanidae","Pristipomoides","multidens","37346002",2
"2019-08_Ningaloo_stereo-BRUVs","3.02","Microdesmidae","Ptereleotris","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","3.02","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","3.02","Tetraodontidae","Lagocephalus","sceleratus","37467007",1
"2019-08_Ningaloo_stereo-BRUVs","3.03","Balistidae","Abalistes","filamentosus","37465089",1
"2019-08_Ningaloo_stereo-BRUVs","3.03","Callionymidae","Unknown","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","3.03","Carangidae","Carangoides","chrysophrys","37337011",2
"2019-08_Ningaloo_stereo-BRUVs","3.03","Carangidae","Decapterus","spp",NA,42
"2019-08_Ningaloo_stereo-BRUVs","3.03","Carangidae","Gnathanodon","speciosus","37337012",1
"2019-08_Ningaloo_stereo-BRUVs","3.03","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","3.03","Haemulidae","Diagramma","pictum labiosum","37350003",1
"2019-08_Ningaloo_stereo-BRUVs","3.03","Lethrinidae","Gymnocranius","grandoculis","37351005",2
"2019-08_Ningaloo_stereo-BRUVs","3.03","Lethrinidae","Lethrinus","rubrioperculatus","37351012",3
"2019-08_Ningaloo_stereo-BRUVs","3.03","Lutjanidae","Pristipomoides","multidens","37346002",1
"2019-08_Ningaloo_stereo-BRUVs","3.03","Sparidae","Argyrops","spinifer","37353006",2
"2019-08_Ningaloo_stereo-BRUVs","3.04","Balistidae","Abalistes","stellatus","37465011",1
"2019-08_Ningaloo_stereo-BRUVs","3.04","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","3.04","Carangidae","Decapterus","spp",NA,48
"2019-08_Ningaloo_stereo-BRUVs","3.04","Carcharhinidae","Carcharhinus","plumbeus","37018007",1
"2019-08_Ningaloo_stereo-BRUVs","3.04","Lethrinidae","Lethrinus","rubrioperculatus","37351012",3
"2019-08_Ningaloo_stereo-BRUVs","3.04","Lutjanidae","Lutjanus","sebae","37346004",1
"2019-08_Ningaloo_stereo-BRUVs","3.04","Lutjanidae","Pristipomoides","filamentosus","37346032",1
"2019-08_Ningaloo_stereo-BRUVs","3.04","Lutjanidae","Pristipomoides","multidens","37346002",7
"2019-08_Ningaloo_stereo-BRUVs","3.04","Sparidae","Argyrops","spinifer","37353006",3
"2019-08_Ningaloo_stereo-BRUVs","3.04","Sphyraenidae","Sphyraena","sp10",NA,4
"2019-08_Ningaloo_stereo-BRUVs","3.05","Carangidae","Carangoides","chrysophrys","37337011",1
"2019-08_Ningaloo_stereo-BRUVs","3.05","Carangidae","Decapterus","spp",NA,22
"2019-08_Ningaloo_stereo-BRUVs","3.05","Fistulariidae","Fistularia","commersonii","37278001",3
"2019-08_Ningaloo_stereo-BRUVs","3.05","Labridae","Unknown","sp1",NA,1
"2019-08_Ningaloo_stereo-BRUVs","3.05","Lethrinidae","Gymnocranius","euanus","37351022",1
"2019-08_Ningaloo_stereo-BRUVs","3.05","Lethrinidae","Gymnocranius","grandoculis","37351005",3
"2019-08_Ningaloo_stereo-BRUVs","3.05","Lethrinidae","Lethrinus","miniatus","37351009",3
"2019-08_Ningaloo_stereo-BRUVs","3.05","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1
"2019-08_Ningaloo_stereo-BRUVs","3.05","Lutjanidae","Pristipomoides","multidens","37346002",9
"2019-08_Ningaloo_stereo-BRUVs","3.05","Lutjanidae","Pristipomoides","typus","37346019",2
"2019-08_Ningaloo_stereo-BRUVs","3.05","Pinguipedidae","Parapercis","sp10",NA,1
"2019-08_Ningaloo_stereo-BRUVs","3.05","Priacanthidae","Priacanthus","blochii","37326012",1
